Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
442,Troy Apke,WAS,24,DB,15,2,1,33,0,33,2,,,,,0,0,26,18,8,2,0,,ApkeTr00
443,Geno Atkins*,CIN,31,DT,16,14,,,0,,,,,,,0,4.5,47,18,29,4,10,,AtkiGe99
444,Tarell Basham,NYJ,25,DE,16,2,1,1,0,1,6,0,0,1,2,0,2,33,18,15,3,4,,BashTa00
445,Andrew Billings,CIN,24,NT,16,14,,,0,,,,,,,0,1,35,18,17,4,4,,BillAn00
446,Malcom Brown,NOR,25,RDT,16,16,0,0,0,0,1,0,0,1,0,0,2,34,18,16,6,5,,BrowMa01
447,Taven Bryan,JAX,23,RDT,16,8,0,0,0,0,1,1,0,0,0,0,2,33,18,15,5,9,,BryaTa00
448,P.J. Hall,OAK,24,LDT,16,12,,,0,,,,,,,0,1.5,26,18,8,5,3,,HallP.00
449,Justin Jones,LAC,23,LDT,12,12,0,0,0,0,1,1,,,,,0,30,18,12,2,3,,JoneJu03
450,Miles Killebrew,DET,26,DB,15,1,,,0,,,,,,,,0,20,18,2,0,0,,KillMi00
451,Takkarist McKinley,ATL,24,LDE,14,13,,,0,,,,,,,0,3.5,29,18,11,7,13,,McKiTa00
452,Derrick Nnadi,KAN,23,RDT/LDT,16,16,1,0,0,0,1,1,0,0,0,0,1,48,18,30,3,1,,NnadDe00
453,Ifeadi Odenigbo,MIN,25,DE,16,0,,,0,,,1,0,2,56,1,7,23,18,5,7,13,,OdenIf00
454,Amani Oruwariye,DET,23,DB,9,2,2,0,0,0,3,,,,,0,0,19,18,1,0,0,,OruwAm00
455,Elandon Roberts,NWE,25,LB,16,3,0,0,0,0,1,,,,,0,1,29,18,11,1,3,,RobeEl00
456,Jeffery Simmons,TEN,22,LDE,9,7,0,0,0,0,1,,,,,0,2,32,18,14,4,2,,SimmJe01
457,Tye Smith,TEN,26,DB,9,3,,,0,,,2,0,0,0,0,0,26,18,8,0,0,,SmitTy01
458,Jamar Taylor,2TM,29,DB,12,0,0,0,0,0,3,,,,,,0,23,18,5,0,0,,TaylJa01
459,Stephon Tuitt,PIT,26,RDE,6,6,,,0,,,,,,,0,3.5,22,18,4,6,7,,TuitSt00
460,Terrence Brooks,NWE,27,DB,15,0,1,0,0,0,3,,,,,0,0,24,17,7,0,3,,BrooTe00
461,Zach Brown,PHI,30,MLB,6,6,0,0,0,0,2,,,,,,0,31,17,14,2,0,,BrowZa00
462,Adam Butler,NWE,25,DT,16,2,0,0,0,0,5,,,,,0,6,26,17,9,8,9,,ButlAd00
463,Kamu Grugier-Hill,PHI,25,LLB,10,6,,,0,,,0,0,1,29,0,0,23,17,6,4,1,,GrugKa00
464,Chris Jones,ARI,24,DB,11,3,0,0,0,0,6,,,,,,0,22,17,5,0,0,,JoneCh06
465,Reshad Jones,MIA,31,DB,4,4,0,0,0,0,1,,,,,,0,27,17,10,1,0,,JoneRe99
466,Kameron Kelly,PIT,23,DB,14,1,1,10,0,10,1,,,,,0,0,21,17,4,0,0,,KellKa02
467,Tyler Lancaster,GNB,25,RDE,16,10,,,0,,,1,0,1,0,0,1.5,30,17,13,2,2,,LancTy00
468,Carl Lawson,CIN,24,LB,12,2,,,0,,,,,,,0,5,23,17,6,6,22,,LawsCa00
469,Pernell McPhee,BAL,31,LOLB,7,7,0,0,0,0,1,,,,,0,3,19,17,2,7,6,,McPhPe00
470,Tony McRae,CIN,26,DB,16,2,0,0,0,0,1,,,,,,0,22,17,5,1,1,,McRaTo00
471,Terrance Mitchell,CLE,27,DB,15,4,1,28,0,28,3,,,,,0,0,21,17,4,2,0,,MitcTe00
472,Chad Thomas,CLE,24,LDE,16,8,0,0,0,0,1,0,0,1,0,0,4,26,17,9,6,4,,ThomCh06
473,Ken Webster,MIA,23,LCB,8,5,0,0,0,0,1,,,,,,0,19,17,2,0,0,,WebsKe00
474,Chase Winovich,NWE,24,LB,16,0,,,0,,,,,,,0,5.5,26,17,9,4,10,,WinoCh00
475,Chris Wormley,BAL,26,RDE,16,7,0,0,0,0,2,,,,,0,1.5,33,17,16,2,6,,WormCh00
476,Kentrell Brothers,MIN,26,LB,13,1,,,0,,,,,,,,0,23,16,7,0,0,,BrotKe00
477,Deone Bucannon,2TM,27,,14,1,,,0,,,,,,,,0,28,16,12,1,1,,BucaDe00
478,Bradley Chubb,DEN,23,DE,4,4,0,0,0,0,1,1,0,0,0,0,1,21,16,5,5,6,,ChubBr00
479,Adrian Colbert,MIA,26,FS,6,5,0,0,0,0,2,,,,,,0,22,16,6,0,0,,ColbAd00
480,Jamel Dean,TAM,23,DB,13,5,2,31,0,31,17,0,1,0,0,0,0,21,16,5,1,0,,DeanJa00
481,Trent Harris,MIA,24,DT,11,3,,,0,,,1,0,0,0,0,1.5,22,16,6,1,2,,HarrTr01
482,Ryan Kerrigan,WAS,31,ROLB,12,12,0,0,0,0,1,1,0,0,0,0,5.5,25,16,9,6,14,,KerrRy00
483,Tyler Matakevich,PIT,27,LB,16,0,,,0,,,,,,,,0,18,16,2,0,0,,MataTy00
484,Tarvarius Moore,SFO,23,DB,16,3,0,0,0,0,3,,,,,,0,25,16,9,0,0,,MoorTa00
485,Malik Reed,DEN,23,LOLB,15,8,0,0,0,0,1,0,0,1,0,0,2,27,16,11,4,5,,ReedMa01
486,Josh Sweat,PHI,22,DE,16,0,0,0,0,0,1,,,,,0,4,21,16,5,7,10,,SweaJo00
487,Al Woods,SEA,32,LDT,14,5,,,0,,,0,0,2,0,0,1,32,16,16,3,1,,WoodAl99
488,Walt Aikens,MIA,28,DB,15,0,0,0,0,0,1,,,,,,0,21,15,6,1,0,,AikeWa00
489,Maliek Collins,DAL,24,LDT,16,16,,,0,,,0,0,1,0,0,4,20,15,5,6,10,,CollMa00
490,Marcus Davenport,NOR,23,RDE,13,13,,,0,,,3,0,0,0,0,6,31,15,16,5,16,,DaveMa00
491,Duke Dawson,DEN,24,DB,14,3,0,0,0,0,2,0,0,1,0,0,0,19,15,4,0,0,,DawsDu00
492,T.J. Edwards,PHI,23,LB,16,4,,,0,,,,,,,,0,30,15,15,0,0,,EdwaTJ02
493,Rasheem Green,SEA,22,RDE,16,8,0,0,0,0,2,3,0,1,36,0,4,27,15,12,3,5,,GreeRa01
494,B.J. Hill,NYG,24,LDE,16,5,,,0,,,,,,,0,1,36,15,21,2,2,,HillB.00
495,Lano Hill,SEA,24,DB,12,4,,,0,,,,,,,,0,25,15,10,0,0,,HillDe02
496,Amani Hooker,TEN,21,DB,16,0,,,0,,,,,,,,0,20,15,5,0,0,,HookAm00
497,Jaleel Johnson,MIN,25,DT,16,3,,,0,,,,,,,0,3.5,29,15,14,5,5,,JohnJa09
498,Abry Jones,JAX,28,LDT,16,15,,,0,,,0,0,1,0,0,2,31,15,16,1,3,,JoneAb00
499,Gerald McCoy,CAR,31,LDE,16,16,0,0,0,0,2,,,,,0,5,37,15,22,7,13,,McCoGe99
500,Brandon Mebane,LAC,34,RDT,13,13,,,0,,,,,,,0,1,27,15,12,1,2,,MebaBr99
501,Eric Murray,CLE,25,DB,9,4,0,0,0,0,1,,,,,0,1,24,15,9,3,1,,MurrEr00
502,Bilal Nichols,CHI,23,DT,13,12,0,0,0,0,1,0,0,1,0,0,0,27,15,12,1,2,,NichBi00
503,Alex Okafor,KAN,28,LDE,10,9,0,0,0,0,1,1,0,0,0,0,5,22,15,7,5,9,,OkafAl00
504,Steven Parker,MIA,24,DB,14,4,2,35,0,35,3,,,,,0,0,20,15,5,0,0,,ParkSt00
505,Kevin Peterson,ARI,25,DB,14,3,0,0,0,0,2,,,,,,0,22,15,7,0,0,,PeteKe01
506,Dontari Poe,CAR,29,NT,11,10,,,0,,,,,,,0,4,22,15,7,7,6,,PoexDo00
507,Damion Square,LAC,30,DE,16,4,0,0,0,0,2,,,,,,0,27,15,12,1,1,,SquaDa00
508,Shamar Stephen,MIN,28,RDT,15,15,0,0,0,0,3,1,0,1,0,0,1,21,15,6,2,2,,StepSh00
509,Solomon Thomas,SFO,24,DE,16,3,,,0,,,,,,,0,2,21,15,6,3,6,,ThomSo00
510,J.J. Watt,HOU,30,LDE,8,8,0,0,0,0,3,1,0,2,0,0,4,24,15,9,4,21,,WattJ.00
511,Quinnen Williams,NYJ,22,RDT,13,9,0,0,0,0,1,0,0,1,0,0,2.5,28,15,13,4,6,,WillQu00
512,Kenny Young,2TM,25,LB,14,3,,,0,,,1,,,,,0,17,15,2,3,2,,YounKe03
513,Henry Anderson,NYJ,28,LDE,13,13,,,0,,,,,,,0,1,25,14,11,3,9,,AndeHe00
514,Jeremiah Attaochu,DEN,26,LOLB,12,5,,,0,,,0,0,1,1,0,3.5,21,14,7,5,5,,AttaJe00
515,Anthony Averett,BAL,25,DB,9,3,0,0,0,0,2,,,,,,0,15,14,1,1,0,,AverAn00
516,Allen Bailey,ATL,30,RDE,15,5,,,0,,,,,,,0,1,26,14,12,4,2,,BailAl00
517,Ronald Blair,SFO,26,DE,9,0,,,0,,,0,0,1,0,0,3,21,14,7,7,3,,BlaiRo00
518,Jonathan Bullard,ARI,26,LDE,9,6,,,0,,,,,,,0,1.5,22,14,8,4,7,,BullJo00
519,Taco Charlton,MIA,25,LDE,10,5,,,0,,,2,0,0,0,0,5,21,14,7,3,5,,CharTa00
520,Folorunso Fatukasi,NYJ,24,DT,14,0,0,0,0,0,1,,,,,0,1,27,14,13,7,3,,FatuFo00
521,Jerry Hughes,BUF,31,RDE,16,16,0,0,0,0,3,0,0,1,11,0,4.5,23,14,9,6,9,,HughJe99
522,Margus Hunt,IND,32,LDT,16,5,,,0,,,,,,,,0,17,14,3,0,0,,HuntMa00
523,Branden Jackson,SEA,27,DE,15,3,0,0,0,0,2,,,,,0,2,20,14,6,2,3,,JackBr04
524,Quinton Jefferson,SEA,26,LOLB,14,12,0,0,0,0,3,0,0,1,20,0,3.5,26,14,12,4,10,,JeffQu00
525,Efe Obada,CAR,27,DE,16,0,0,0,0,0,1,,,,,,0,24,14,10,2,4,,ObadEf00
526,Romeo Okwara,DET,24,DE,14,1,,,0,,,1,0,0,0,0,1.5,28,14,14,1,10,,OkwaRo01
527,Patrick Robinson,NOR,32,DB,11,0,0,0,0,0,2,,,,,,0,16,14,2,1,1,,RobiPa99
528,Akeem Spence,2TM,28,DT,15,0,,,0,,,,,,,,0,18,14,4,0,1,,SpenAk00
529,Grover Stewart,IND,26,LDT,16,13,0,0,0,0,1,,,,,0,3,30,14,16,5,5,,StewGr00
530,Sione Takitaki,CLE,24,LB,15,1,,,0,,,,,,,,0,21,14,7,0,0,,TakiSi00
531,Deionte Thompson,ARI,22,DB,11,2,,,0,,,,,,,,0,18,14,4,0,1,,ThomDe06
532,Josh Tupou,CIN,25,DT,16,7,,,0,,,1,,,,,0,27,14,13,3,0,,TupoJo00
533,Stephen Weatherly,MIN,25,LB,16,1,,,0,,,1,0,0,0,0,3,24,14,10,5,9,,WeatSt00
534,Darious Williams,LAR,26,DB,12,3,2,0,0,0,4,0,0,1,0,1,0,15,14,1,1,0,,WillDa09
535,Brandon Wilson,CIN,25,RB,12,2,,,0,,,2,1,1,0,0,0,24,14,10,0,0,,WilsBr01
536,Ugo Amadi,SEA,22,DB,16,0,,,0,,,0,0,1,0,0,0,17,13,4,0,0,,AmadUg00
537,John Atkins,DET,27,DT,12,6,,,0,,,,,,,,0,20,13,7,0,0,,AtkiJo01
538,Dylan Cole,HOU,25,LB,11,0,0,0,0,0,1,0,0,1,27,0,0,16,13,3,0,0,,ColeDy00
539,Aaron Colvin,2TM,28,DB,7,3,0,0,0,0,1,,,,,,0,15,13,2,0,0,,ColvAa00
540,Kyler Fackrell,GNB,28,LB,16,0,,,0,,,,,,,0,1,23,13,10,2,10,,FackKy00
541,Clayton Fejedelem,CIN,26,DB,16,0,,,0,,,,,,,,0,15,13,2,0,0,,FejeCl00
542,Rashan Gary,GNB,22,DE,16,0,,,0,,,0,0,1,0,0,2,21,13,8,3,3,,GaryRa00
543,Reggie Gilbert,TEN,26,LOLB,11,5,0,0,0,0,1,,,,,0,1,22,13,9,1,3,,GilbRe01
544,J.T. Gray,NOR,23,DB,16,0,,,0,,,0,0,1,0,0,0,17,13,4,0,0,,GrayJ.00
545,Zach Kerr,ARI,29,DT,12,3,0,0,0,0,1,,,,,,0,19,13,6,1,2,,KerrZa00
546,Mike Pennel,KAN,28,DT,8,0,,,0,,,,,,,0,1,24,13,11,2,2,,PennMi00
547,Khalen Saunders,KAN,23,DT,12,4,0,0,0,0,1,,,,,0,1,22,13,9,0,2,,SaunKh00
548,Cameron Sutton,PIT,24,DB,16,0,1,26,0,26,5,,,,,0,1,16,13,3,2,1,,SuttCa00
549,Desmond Trufant,ATL,29,RCB,9,9,4,26,0,16,7,,,,,0,0,18,13,5,1,0,,TrufDe00
550,DeMarcus Walker,DEN,25,DE,10,1,0,0,0,0,1,,,,,0,4,22,13,9,5,5,,WalkDe03
551,Derek Watt,LAC,27,RB,16,2,,,0,,,,,,,0,0,16,13,3,0,0,,WattDe00
552,Armani Watts,KAN,23,DB,16,0,,,0,,,,,,,0,1,17,13,4,1,1,,WattAr00
553,Brandon Williams,BAL,30,LDE,14,14,,,0,,,0,0,1,0,0,1,34,13,21,2,5,,WillBr02
554,Ezekiel Ansah,SEA,30,DE,11,1,0,0,0,0,2,2,0,2,2,0,2.5,18,12,6,3,8,,AnsaEz00
555,Dorance Armstrong Jr.,DAL,22,DE,15,0,,,0,,,1,0,0,0,0,2,15,12,3,1,4,,ArmsDo00
556,Adrian Clayborn,ATL,31,DE,15,1,,,0,,,2,0,0,0,0,4,18,12,6,4,7,,ClayAd00
557,Morgan Fox,LAR,25,DL,16,3,,,0,,,,,,,0,2,18,12,6,3,3,,FoxxMo00
558,Phillip Gaines,HOU,28,DB,6,2,0,0,0,0,2,,,,,,0,13,12,1,1,0,,GainPh00
559,Antonio Hamilton,NYG,26,DB,16,2,0,0,0,0,4,,,,,,0,17,12,5,0,0,,HamiAn01
560,Holton Hill,MIN,22,DB,8,1,0,0,0,0,1,0,0,1,0,0,0,13,12,1,0,0,,HillHo00
561,Justin Hollins,DEN,23,LB,15,0,0,0,0,0,2,,,,,0,1,21,12,9,1,2,,HollJu00
562,Xavien Howard,MIA,26,LCB,5,5,1,0,0,0,4,,,,,0,0,17,12,5,0,0,,HowaXa00
563,Craig James,PHI,23,DB,14,1,0,0,0,0,1,,,,,,0,15,12,3,0,0,,JameCr01
564,Anthony Levine,BAL,32,DB,16,0,,,0,,,,,,,0,0,14,12,2,1,3,,LeviAn00
565,Star Lotulelei,BUF,30,RDT,16,16,1,0,0,0,1,,,,,0,2,19,12,7,3,3,,LotuSt00
566,Keisean Nixon,OAK,22,DB,14,0,0,0,0,0,1,,,,,0,0,12,12,0,0,0,,NixoKe00
567,Duke Riley,2TM,25,LB,16,0,,,0,,,0,0,1,0,0,0,14,12,2,0,0,,RileDu00
568,Dawuane Smoot,JAX,24,DE,16,0,,,0,,,0,0,1,0,0,6,17,12,5,6,7,,SmooDa00
569,Azeez Al-Shaair,SFO,22,LB,15,4,,,0,,,,,,,,0,18,11,7,0,0,,AlShAz00
570,Angelo Blackson,HOU,27,RDE,15,15,,,0,,,,,,,,0,20,11,9,2,1,,BlacAn00
571,Anthony Brown,DAL,26,DB,9,4,0,0,0,0,5,,,,,,0,17,11,6,1,0,,BrowAn02
572,Vontaze Burfict,OAK,29,MLB,4,4,0,0,0,0,1,,,,,,0,18,11,7,0,0,,BurfVo00
573,Brandon Dunn,HOU,27,LDE,16,6,,,0,,,,,,,0,1,25,11,14,1,4,,DunnBr00
574,Rashad Fenton,KAN,22,DB,12,0,1,0,0,0,4,1,0,0,0,0,0,15,11,4,0,1,,FentRa00
575,Mike Ford,DET,24,DB,15,2,0,0,0,0,2,,,,,,0,12,11,1,0,0,,FordMi01
576,Adam Gotsis,DEN,27,DT,9,3,0,0,0,0,2,,,,,,0,16,11,5,1,0,,GotsAd00
577,Charles Harris,MIA,24,LB,14,5,,,0,,,,,,,0,0.5,23,11,12,3,6,,HarrCh03
578,Trey Hendrickson,NOR,25,LB,13,3,,,0,,,1,0,0,0,0,4.5,19,11,8,4,9,,HendTr00
579,Maurice Hurst Jr.,OAK,24,DT,16,4,1,55,0,55,3,0,0,2,0,0,3.5,18,11,7,4,8,,HursMa00
580,Isaiah Irving,CHI,25,LB,13,0,,,0,,,,,,,,0,14,11,3,0,1,,IrviIs00
581,Josh Jackson,GNB,23,DB,14,0,,,0,,,,,,,,0,11,11,0,0,0,,JackJo01
582,Tony Jefferson,BAL,27,FS,5,5,0,0,0,0,3,,,,,,0,21,11,10,0,0,,JeffTo00
583,Austin Johnson,TEN,25,NT,16,1,0,0,0,0,1,,,,,,0,23,11,12,1,2,,JohnAu01
584,Akeem King,SEA,27,DB,13,3,0,0,0,0,2,,,,,,0,17,11,6,0,1,,KingAk00
585,Marquel Lee,OAK,24,LB,5,3,,,0,,,,,,,,0,11,11,0,1,0,,LeexMa01
586,Josh Mauro,OAK,28,RDE,13,7,0,0,0,0,1,,,,,,0,19,11,8,3,0,,MaurJo00
587,Rolan Milligan,IND,25,DB,11,1,,,0,,,,,,,,0,15,11,4,0,1,,MillRo03
588,Avery Moss,MIA,25,LDE,11,8,,,0,,,1,,,,,0,25,11,14,0,0,,MossAv00
589,Keanu Neal,ATL,24,DB,3,3,,,0,,,,,,,,0,14,11,3,0,1,,NealKe01
590,D.J. Reed,SFO,23,DB,16,0,0,0,0,0,2,1,0,1,5,1,0,13,11,2,0,0,,ReedD.00
591,Kevin Toliver,CHI,24,DB,12,1,0,0,0,0,2,,,,,,0,13,11,2,0,0,,ToliKe00
592,Andrew Van Ginkel,MIA,24,LB,6,1,,,0,,,0,0,1,0,0,1,15,11,4,4,4,,VanGAn00
593,Antwaun Woods,DAL,26,RDT,10,10,,,0,,,0,0,2,9,0,0,23,11,12,1,1,,WoodAn02
594,Oshane Ximines,NYG,23,DE,16,2,0,0,0,0,1,,,,,0,4.5,25,11,14,5,9,,XimiOs00
595,Briean Boddy-Calhoun,2TM,26,DB,3,1,,,0,,,1,0,0,0,0,2,13,10,3,2,1,,BoddBr01
596,Nate Brooks,MIA,23,DB,3,2,0,0,0,0,2,,,,,,0,11,10,1,0,0,,BrooNa00
597,Andrew Brown,CIN,24,DT,14,1,,,0,,,,,,,,0,14,10,4,0,2,,BrowAn05
598,Ryan Connelly,NYG,24,LB,4,3,2,18,0,13,2,,,,,0,1,20,10,10,2,1,,ConnRy00
599,Bryan Cox Jr.,2TM,25,DE,7,2,,,0,,,,,,,0,0.5,14,10,4,2,5,,CoxxBr01
600,Keion Crossen,HOU,23,DB,16,0,0,0,0,0,1,,,,,,0,13,10,3,0,1,,CrosKe00
601,Sheldon Day,SFO,25,DT,16,2,,,0,,,,,,,0,1,15,10,5,3,2,,DayxSh00
602,Sharif Finch,TEN,24,LB,8,3,,,0,,,,,,,0,2,13,10,3,3,2,,FincSh00
603,Dee Ford,SFO,28,LB,11,2,0,0,0,0,1,2,0,0,0,0,6.5,14,10,4,6,6,,FordDe00
604,Justin Hardee,NOR,25,WR,16,0,,,0,,,,,,,,0,11,10,1,0,0,,HardJu01
605,Akiem Hicks,CHI,30,LDE,5,5,,,0,,,0,0,1,0,0,1,10,10,0,1,5,,HickAk00
606,KhaDarel Hodge,CLE,24,WR,16,1,,,0,,,,,,,0,0,13,10,3,0,0,,HodgKh00
607,Kerry Hyder,DAL,28,DE,16,0,,,0,,,0,0,1,0,0,1,17,10,7,3,4,,HydeKe01
608,Danny Johnson,WAS,24,DB,2,2,0,0,0,0,1,,,,,,0,11,10,1,0,0,,JohnDa09
609,Darryl Johnson,BUF,22,DE,16,0,,,0,,,,,,,0,1,15,10,5,2,2,,JohnDa10
610,Peter Kalambayi,HOU,24,LB,16,0,,,0,,,,,,,,0,18,10,8,0,0,,KalaPe00
611,Harvey Langi,NYJ,27,DE,16,3,0,0,0,0,1,,,,,,0,16,10,6,1,0,,LangHa00
612,Corey Liuget,2TM,29,DT,10,0,,,0,,,,,,,0,1,13,10,3,5,2,,LiugCo00
613,Frankie Luvu,NYJ,23,LB,13,0,,,0,,,,,,,0,1,12,10,2,1,2,,LuvuFr00
614,Justin March,DAL,26,LB,16,0,0,0,0,0,1,,,,,,0,12,10,2,0,0,,MarcJu00
615,Dean Marlowe,BUF,27,DB,9,2,0,0,0,0,1,,,,,,0,11,10,1,0,0,,MarlDe00
616,Benson Mayowa,OAK,28,DE,15,0,,,0,,,3,0,0,0,0,7,15,10,5,5,10,,MayoBe00
617,Jeremy Reaves,WAS,23,DB,9,3,0,0,0,0,1,,,,,,0,15,10,5,0,1,,ReavJe00
618,Jarran Reed,SEA,27,LDT,10,10,0,0,0,0,1,1,0,0,0,0,2,27,10,17,0,8,,ReedJa02
619,Ryan Smith,TAM,26,DB,12,0,0,0,0,0,1,1,,,,,0,11,10,1,0,0,,SmitRy00
620,Brent Urban,2TM,28,DE,13,0,0,0,0,0,2,,,,,,0,16,10,6,1,1,,UrbaBr00
621,Carlos Watkins,HOU,26,DT,10,1,0,0,0,0,1,0,0,1,0,0,1,23,10,13,1,2,,WatkCa00
622,Cody Barton,SEA,23,LB,16,2,0,0,0,0,1,0,0,1,0,0,0,23,9,14,0,1,,BartCo00
623,De'Vante Bausby,DEN,26,DB,5,2,0,0,0,0,3,,,,,,0,13,9,4,0,0,,BausDe00
624,Justin Bethel,2TM,29,DB,16,0,,,0,,,0,0,3,0,0,0,12,9,3,0,0,,BethJu00
625,Anthony Chickillo,PIT,27,DE,11,0,,,0,,,,,,,0,0.5,19,9,10,0,1,,ChicAn00
626,Morris Claiborne,KAN,29,DB,8,1,,,0,,,,,,,,0,14,9,5,0,0,,ClaiMo00
627,Deshazor Everett,WAS,27,DB,7,0,,,0,,,,,,,,0,13,9,4,0,0,,EverDe01
628,David Long,TEN,23,LB,14,0,0,0,0,0,1,1,,,,,0,15,9,6,2,0,,LongDa04
629,Sherrick McManis,CHI,32,DB,9,0,0,0,0,0,1,1,,,,,0,11,9,2,0,0,,McMaSh99
630,A.J. Moore,HOU,24,DB,16,0,,,0,,,,,,,,0,14,9,5,1,0,,MoorA.00
631,Chris Odom,WAS,25,DE,4,0,,,0,,,1,0,0,0,0,2,10,9,1,1,2,,OdomCh00
632,Tim Settle,WAS,22,DT,15,1,,,0,,,,,,,0,2,14,9,5,2,5,,SettTi00
633,Tedric Thompson,SEA,24,FS,6,6,2,18,0,18,2,,,,,0,0,19,9,10,0,0,,ThomTe00
634,Jerry Tillery,LAC,23,DT,15,3,,,0,,,,,,,0,2,17,9,8,3,3,,TillJe00
635,Dee Virgin,DET,26,DB,15,0,,,0,,,1,,,,,0,10,9,1,0,0,,VirgDe00
636,Quincy Wilson,IND,23,DB,9,0,,,0,,,,,,,,0,11,9,2,0,0,,WilsQu01
637,Matthew Adams,IND,24,LB,16,4,,,0,,,,,,,,0,10,8,2,1,0,,AdamMa00
638,Maurice Alexander,BUF,28,DB,7,0,,,0,,,,,,,,0,11,8,3,0,0,,AlexMa00
639,Jatavis Brown,LAC,25,LB,13,1,,,0,,,0,0,1,0,0,0,10,8,2,0,0,,BrowJa05
640,Deon Bush,CHI,26,DB,15,0,0,0,0,0,2,,,,,,0,8,8,0,0,0,,BushDe00
641,Ibraheim Campbell,GNB,27,DB,7,3,,,0,,,1,,,,,0,14,8,6,0,0,,CampIb00
642,Marcell Dareus,JAX,29,RDT,6,6,0,0,0,0,1,,,,,0,0.5,13,8,5,1,1,,DareMa00
643,Cody Davis,JAX,30,DB,16,0,0,0,0,0,1,,,,,0,0,13,8,5,0,0,,DaviCo02
644,Ben Gedeon,MIN,25,LLB,8,5,,,0,,,,,,,,0,13,8,5,0,0,,GedeBe00
645,Carl Granderson,NOR,23,DE,8,0,,,0,,,,,,,0,1,11,8,3,2,2,,GranCa01
646,Dre'Mont Jones,DEN,22,DT,14,1,1,7,0,7,2,,,,,0,3.5,14,8,6,3,6,,JoneDr00
647,Chris Lammons,MIA,23,DB,12,0,1,0,0,0,3,,,,,0,0,13,8,5,0,0,,LammCh00
648,David Long,LAR,21,DB,8,0,0,0,0,0,2,,,,,,0,9,8,1,0,0,,LongDa02
649,Raheem Mostert,SFO,27,RB,16,0,,,0,,,0,2,2,0,0,0,11,8,3,0,0,,MostRa00
650,Mark Nzeocha,SFO,29,LB,16,0,1,1,0,1,1,,,,,0,0,10,8,2,0,0,,NzeoMa00
651,Charles Omenihu,HOU,22,DE,14,0,0,0,0,0,2,2,0,0,0,0,3,13,8,5,2,5,,OmenCh00
652,Nate Orchard,WAS,26,DE,5,0,0,0,0,0,1,0,0,1,0,0,1,14,8,6,2,2,,OrchNa00
653,Kareem Orr,TEN,22,DB,2,0,,,0,,,,,,,,0,9,8,1,0,0,,OrrxKa00
654,Patrick Ricard*,BAL,25,FB,16,7,0,0,0,0,1,1,0,0,0,0,1,9,8,1,1,2,,RicaPa00
655,Coty Sensabaugh,2TM,31,DB,6,2,,,0,,,,,,,,0,11,8,3,1,0,,SensCo00
656,Robert Spillane,PIT,24,LB,8,0,,,0,,,,,,,,0,11,8,3,0,0,,SpilRo00
657,Jacob Tuioti-Mariner,ATL,23,DT,8,1,,,0,,,1,,,,,0,14,8,6,1,1,,TuioJa00
658,Shy Tuttle,NOR,24,DT,16,1,1,19,0,19,4,,,,,0,2,18,8,10,3,3,,TuttSh00
659,Tanner Vallejo,2TM,25,LB,11,0,,,0,,,1,0,0,0,0,1,8,8,0,2,1,,VallTa00
660,Tyrell Adams,HOU,27,LB,5,2,,,0,,,1,,,,,0,13,7,6,0,0,,AdamTy00
661,Jamal Agnew,DET,24,DB,13,0,,,0,,,1,1,0,0,0,0,9,7,2,0,0,,AgneJa00
662,Alex Anzalone,NOR,25,LB,2,0,,,0,,,,,,,0,1,7,7,0,1,1,,AnzaAl00
663,Ben Banogu,IND,23,LB,16,0,0,0,0,0,1,1,0,0,0,0,2.5,11,7,4,3,5,,BanoBe00
664,Nick Bellore,SEA,30,LB,14,1,,,0,,,0,0,1,0,0,0,7,7,0,0,0,,BellNi01
665,Brandon Bolden,NWE,29,RB,15,2,,,0,,,1,0,0,0,0,0,7,7,0,0,0,,BoldBr00
666,Tony Brown,GNB,24,DB,9,0,,,0,,,,,,,,0,11,7,4,0,0,,BrowTo01
667,Oren Burks,GNB,24,LB,12,0,,,0,,,,,,,,0,11,7,4,0,0,,BurkOr00
668,Tae Davis,2TM,23,LB,13,1,,,0,,,,,,,,0,12,7,5,0,1,,DaviTa00
669,Ashton Dulin,IND,22,WR,13,0,,,0,,,,,,,0,0,7,7,0,0,0,,DuliAs00
670,Nate Ebner,NWE,31,DB,14,0,,,0,,,,,,,,0,8,7,1,0,0,,EbneNa00
671,Dennis Gardeck,ARI,25,LB,14,0,,,0,,,0,0,1,0,0,0,11,7,4,0,0,,GardDe01
672,C.J. Goodwin,DAL,29,DB,16,0,,,0,,,,,,,,0,9,7,2,0,0,,GoodC.00
673,Porter Gustin,CLE,22,DE,6,0,,,0,,,0,0,1,0,0,1,13,7,6,1,2,,GustPo01
674,Dontrell Hilliard,CLE,24,RB,14,0,,,0,,,0,2,1,0,0,0,10,7,3,0,0,,HillDo00
675,Timmy Jernigan,PHI,27,LDT,10,9,,,0,,,,,,,0,2,10,7,3,3,3,,JernTi00
676,Jaquan Johnson,BUF,24,DB,13,0,,,0,,,,,,,,0,8,7,1,0,0,,JohnJa11
677,Colin Jones,CAR,32,DB,16,0,,,0,,,,,,,0,0,9,7,2,0,0,,JoneCo01
