Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
444,Clinton McDonald,OAK,31,DT,15,1,,,0,,,,,,,0,2,31,19,12,4,2,,McDoCl99
445,Derrick Morgan,TEN,29,LOLB,13,12,0,0,0,0,3,0,0,1,0,0,0.5,25,19,6,0,4,,MorgDe99
446,Darius Phillips,CIN,23,DB,15,1,0,0,0,0,2,1,1,1,0,0,0,22,19,3,0,0,,PhilDa02
447,Darius Philon,LAC,24,LDT,16,13,,,0,,,1,0,0,0,0,4,33,19,14,7,9,,PhilDa01
448,Tanner Vallejo,CLE,24,LB,13,1,,,0,,,1,0,0,0,0,0,27,19,8,1,0,,VallTa00
449,Jimmie Ward,SFO,27,FS,9,7,,,0,,,1,,,,,0,24,19,5,0,0,,WardJi01
450,Jermaine Whitehead,2TM,25,DB,14,2,0,0,0,0,2,,,,,0,1,24,19,5,2,2,,WhitJe02
451,Trevor Williams,LAC,25,LCB,9,7,1,86,0,86,4,,,,,0,0,23,19,4,0,0,,WillTr05
452,Jarrod Wilson,JAX,24,DB,16,2,0,0,0,0,2,1,,,,,0,21,19,2,2,0,,WilsJa00
453,Angelo Blackson,HOU,26,DT,16,4,0,0,0,0,3,0,0,1,0,0,1,24,18,6,1,2,,BlacAn00
454,Joey Bosa,LAC,23,LDE,7,6,,,0,,,0,0,1,0,0,5.5,23,18,5,7,9,,BosaJo00
455,Oren Burks,GNB,23,LB,14,4,,,0,,,,,,,,0,24,18,6,0,0,,BurkOr00
456,Josh Harvey-Clemons,WAS,24,DB,16,0,0,0,0,0,3,,,,,0,1,22,18,4,1,2,,HarvJo01
457,Michael Johnson,CIN,31,RDE,15,15,1,22,1,22,2,,,,,0,0.5,33,18,15,2,2,,JohnMi98
458,Shaq Lawson,BUF,24,LDE,14,6,0,0,0,0,5,2,0,0,0,0,4,30,18,12,5,12,,LawsSh00
459,Parry Nickerson,NYJ,24,DB,16,2,0,0,0,0,1,,,,,,0,21,18,3,1,0,,NickPa00
460,Uchenna Nwosu,LAC,22,LB,16,3,0,0,0,0,1,,,,,0,3.5,28,18,10,3,10,,NwosUc00
461,Mark Nzeocha,SFO,28,LB,16,3,0,0,0,0,1,1,0,0,0,0,1,23,18,5,1,1,,NzeoMa00
462,Brian Orakpo,TEN,32,ROLB,13,13,0,0,0,0,3,1,0,1,0,0,1.5,28,18,10,3,7,,OrakBr99
463,Isaac Rochell,LAC,23,DT,16,3,1,4,0,4,1,,,,,0,5,29,18,11,6,7,,RochIs00
464,Sam Shields,LAR,31,DB,16,2,1,22,0,22,4,,,,,0,0,22,18,4,1,0,,ShieSa00
465,Aqib Talib,LAR,32,RCB,8,8,1,30,0,30,5,1,0,1,47,0,0,23,18,5,0,0,,TaliAq99
466,Tracy Walker,DET,23,DB,16,0,1,0,0,0,2,,,,,0,0,21,18,3,0,0,,WalkTr01
467,David Amerson,ARI,27,DB,6,5,1,25,0,25,2,,,,,0,0,21,17,4,0,0,,AmerDa00
468,Andre Branch,MIA,29,LB,14,1,0,0,0,0,1,1,0,1,0,0,1.5,25,17,8,5,5,,BranAn00
469,Morgan Burnett,PIT,29,DB,11,2,0,0,0,0,6,,,,,0,0,30,17,13,1,2,,BurnMo99
470,Artie Burns,PIT,23,RCB,16,6,0,0,0,0,1,1,0,0,0,0,0,22,17,5,1,0,1,BurnAr00
471,Trevon Coley,CLE,24,RDT,16,14,,,0,,,0,0,1,0,0,0.5,39,17,22,4,1,1,ColeTr01
472,Tyrone Crawford,DAL,29,RDE,15,15,0,0,0,0,2,1,0,0,0,0,5.5,34,17,17,4,12,,CrawTy00
473,Deshazor Everett,WAS,26,DB,16,3,1,24,0,24,1,,,,,0,0,26,17,9,2,0,,EverDe01
474,Justin Hardee,NOR,24,WR,16,0,1,77,0,77,2,,,,,0,0,19,17,2,2,0,,HardJu01
475,Tom Johnson,2TM,34,DT,14,1,,,0,,,0,0,2,0,0,4.5,24,17,7,7,7,,JohnTo01
476,Dion Jordan,SEA,28,DE,12,3,0,0,0,0,1,1,0,0,0,0,1.5,22,17,5,3,6,,JordDi00
477,Frankie Luvu,NYJ,22,LB,14,1,0,0,0,0,1,,,,,0,3,22,17,5,5,11,,LuvuFr00
478,Josh Mauro,NYG,27,DE,12,4,,,0,,,,,,,0,1,28,17,11,4,1,,MaurJo00
479,Gerald McCoy,TAM,30,LDT,14,14,0,0,0,0,1,,,,,0,6,28,17,11,6,21,,McCoGe99
480,Earl Mitchell,SFO,31,LDT,14,12,,,0,,,,,,,,0,28,17,11,2,3,,MitcEa99
481,Derrick Nnadi,KAN,22,NT,16,11,,,0,,,,,,,,0,35,17,18,0,0,,NnadDe00
482,Brent Urban,BAL,27,RDE,16,16,0,0,0,0,2,,,,,0,0.5,27,17,10,2,1,,UrbaBr00
483,Isaac Yiadom,DEN,22,DB,13,1,1,4,0,4,3,,,,,0,0,20,17,3,0,0,,YiadIs00
484,Ray-Ray Armstrong,2TM,27,DB,15,1,,,0,,,,,,,,0,26,16,10,2,0,,ArmsRa01
485,Vic Beasley,ATL,26,LDE,16,9,0,0,0,0,3,0,0,1,74,1,5,20,16,4,7,8,,BeasVi00
486,Devante Bond,TAM,25,LLB,11,4,,,0,,,,,,,,0,22,16,6,0,1,,BondDe00
487,Bashaud Breeland,GNB,26,RCB,7,5,2,48,1,26,4,0,0,1,0,0,0,20,16,4,1,0,,BreeBa00
488,Fadol Brown,2TM,25,DE,12,0,0,0,0,0,1,,,,,,0,20,16,4,1,4,,BrowFa00
489,Vontaze Burfict,CIN,28,RLB,7,7,0,0,0,0,3,,,,,,0,33,16,17,1,0,,BurfVo00
490,Ibraheim Campbell,3TM,26,DB,8,1,,,0,,,1,,,,,0,19,16,3,1,0,,CampIb00
491,Bruce Carter,ATL,30,LB,11,0,,,0,,,,,,,,0,21,16,5,0,0,,CartBr00
492,Sean Chandler,NYG,22,DB,16,0,0,0,0,0,1,0,0,1,0,0,1,18,16,2,1,2,,ChanSe00
493,Chuck Clark,BAL,23,DB,16,2,1,5,0,5,1,,,,,0,0,21,16,5,0,0,,ClarCh00
494,P.J. Hall,OAK,23,LDT,14,6,0,0,0,0,2,,,,,,0,22,16,6,3,4,,HallP.00
495,Bruce Irvin,2TM,31,DE/RDE,16,9,,,0,,,1,0,0,0,0,6.5,19,16,3,7,13,,IrviBr00
496,Leon Jacobs,JAX,23,LB,12,3,,,0,,,,,,,0,0,21,16,5,0,0,1,JacoLe00
497,Akeem King,SEA,26,DB,16,1,,,0,,,,,,,,0,21,16,5,0,1,,KingAk00
498,Al-Quadin Muhammad,IND,23,DE,15,4,0,0,0,0,1,0,0,1,0,0,0,28,16,12,5,2,,MuhaAl00
499,Mike Pennel,NYJ,27,RDE/NT,16,7,0,0,0,0,1,,,,,,0,27,16,11,0,2,,PennMi00
500,Brooks Reed,ATL,31,RDE,16,8,,,0,,,1,0,0,0,0,1,24,16,8,0,4,,ReedBr00
501,Damion Square,LAC,29,RDE/LDE,16,11,0,0,0,0,3,,,,,0,3,31,16,15,3,7,,SquaDa00
502,Jamar Taylor,2TM,28,DB,14,3,0,0,0,0,1,1,,,,,0,18,16,2,0,0,,TaylJa01
503,Earl Thomas,SEA,29,DB,4,4,3,25,0,25,5,,,,,0,0,22,16,6,0,0,,ThomEa99
504,Beau Allen,TAM,27,RDT,14,8,,,0,,,,,,,,0,20,15,5,2,3,,AlleBe00
505,Adrian Colbert,SFO,25,FS,7,6,0,0,0,0,1,,,,,,0,21,15,6,0,0,,ColbAd00
506,Vinny Curry,TAM,30,LDE,12,7,,,0,,,,,,,0,2.5,21,15,6,5,7,,CurrVi00
507,Kavon Frazier,DAL,24,DB,16,2,0,0,0,0,1,,,,,0,1,23,15,8,2,1,,FrazKa00
508,Lano Hill,SEA,23,DB,13,2,0,0,0,0,1,0,0,1,0,0,0,24,15,9,2,2,,HillDe02
509,Wes Horton,CAR,28,RDE,16,8,0,0,0,0,1,,,,,0,1.5,24,15,9,2,2,,HortWe00
510,Quinton Jefferson,SEA,25,LDE,16,12,0,0,0,0,2,0,0,1,0,0,3,25,15,10,5,15,,JeffQu00
511,Mychal Kendricks,SEA,28,LB,4,3,0,0,0,0,1,,,,,0,2,19,15,4,4,3,,KendMy00
512,Zach Kerr,DEN,28,DT,16,0,0,0,0,0,1,,,,,0,1.5,33,15,18,2,3,,KerrZa00
513,Sean Lee,DAL,32,RLB,7,5,0,0,0,0,1,0,0,1,0,0,0.5,30,15,15,1,2,,LeexSe99
514,Chris Long,PHI,33,DE,16,0,,,0,,,2,0,0,0,0,6.5,23,15,8,3,20,,LongCh99
515,Takkarist McKinley,ATL,23,RDE,15,8,,,0,,,,,,,0,7,22,15,7,7,15,,McKiTa00
516,Nick Perry,GNB,28,ROLB,9,9,0,0,0,0,3,1,0,0,0,0,1.5,24,15,9,2,3,,PerrNi00
517,Jordan Phillips,2TM,26,DT,16,0,0,0,0,0,4,0,0,1,0,0,1,24,15,9,3,3,,PhilJo01
518,Deadrin Senat,ATL,24,DT,15,2,,,0,,,,,,,,0,30,15,15,2,3,,SenaDe00
519,LeShaun Sims,TEN,25,DB,16,2,,,0,,,,,,,,0,22,15,7,1,1,,SimsLe00
520,Breeland Speaks,KAN,23,DT,16,4,,,0,,,1,0,2,0,0,1.5,24,15,9,3,8,,SpeaBr00
521,Vincent Taylor,MIA,24,DT,8,0,,,0,,,,,,,0,2,27,15,12,3,2,,TaylVi00
522,Jordan Willis,CIN,23,LB,16,1,0,0,0,0,1,0,0,1,0,0,1,20,15,5,4,5,,WillJo09
523,Deatrich Wise Jr.,NWE,24,RDE,16,5,,,0,,,,,,,0,4.5,30,15,15,4,16,,WiseDe00
524,Antwaun Woods,DAL,25,RDT,15,15,0,0,0,0,1,0,0,1,3,0,1.5,34,15,19,2,5,,WoodAn02
525,K.J. Wright,SEA,29,RLB,5,5,0,0,0,0,3,,,,,,0,23,15,8,2,0,,WrigK.00
526,Ricardo Allen,ATL,27,DB,3,3,1,28,0,28,3,,,,,0,0,17,14,3,0,0,,AlleRi00
527,Jason Cabinda,OAK,22,LB,10,3,,,0,,,,,,,,0,21,14,7,0,1,,CabiJa00
528,Keion Crossen,NWE,22,DB,11,0,,,0,,,,,,,,0,14,14,0,0,0,,CrosKe00
529,Zaire Franklin,IND,22,LB,16,2,0,0,0,0,1,,,,,,0,29,14,15,0,0,,FranZa00
530,Nathan Gerry,PHI,23,DB,13,2,1,8,0,8,2,,,,,0,0,23,14,9,0,0,,GerrNa00
531,George Iloka,MIN,28,DB,16,3,,,0,,,1,,,,,0,16,14,2,0,0,,IlokGe00
532,Derrick Johnson,OAK,36,LB,6,1,,,0,,,,,,,,0,17,14,3,0,0,,JohnDe25
533,Kevin King,GNB,23,RCB,6,6,1,0,0,0,2,0,1,1,0,0,0,17,14,3,1,0,,KingKe01
534,Trent Murphy,BUF,28,LDE,13,10,0,0,0,0,1,2,0,0,0,0,4,24,14,10,5,9,,MurpTr00
535,Julius Peppers,CAR,38,RDE,16,8,0,0,0,0,6,2,0,1,0,0,5,22,14,8,6,11,,PeppJu99
536,Chris Smith,CLE,26,DE,16,2,0,0,0,0,2,1,0,0,0,0,1,21,14,7,4,2,,SmitCh03
537,Daniel Sorensen,KAN,28,DB,7,3,1,54,1,54,2,0,0,1,0,0,0,26,14,12,0,1,,SoreDa01
538,Kevin Toliver,CHI,23,DB,15,1,0,0,0,0,2,,,,,,0,16,14,2,0,0,,ToliKe00
539,Taven Bryan,JAX,22,DT,16,1,,,0,,,,,,,0,1,20,13,7,3,2,,BryaTa00
540,Jonathan Bullard,CHI,25,DE,16,1,0,0,0,0,2,,,,,,0,18,13,5,3,1,,BullJo00
541,Taco Charlton,DAL,24,RDE,11,7,0,0,0,0,1,0,0,1,0,0,1,27,13,14,5,4,,CharTa00
542,Dylan Cole,HOU,24,LB,8,0,0,0,0,0,3,,,,,,0,13,13,0,1,0,,ColeDy00
543,Brandon Dunn,HOU,26,NT,14,10,,,0,,,1,,,,,0,24,13,11,4,0,,DunnBr00
544,Poona Ford,SEA,23,DT,11,1,,,0,,,,,,,,0,21,13,8,3,2,,FordPo00
545,Rayshawn Jenkins,LAC,24,DB,15,1,,,0,,,,,,,0,0.5,23,13,10,1,2,,JenkRa00
546,Austin Johnson,TEN,24,NT,16,9,0,0,0,0,2,,,,,0,1,22,13,9,1,1,,JohnAu01
547,Joseph Jones,DEN,24,LB,16,0,,,0,,,,,,,,0,16,13,3,0,0,,JoneJo05
548,Aaron Lynch,CHI,25,DE,13,3,1,20,0,20,1,,,,,0,3,16,13,3,4,8,,LyncAa00
549,Hayes Pullard,LAC,26,LB,9,0,,,0,,,,,,,,0,18,13,5,1,0,,PullHa00
550,DeShawn Shead,DET,29,DB,12,1,,,0,,,1,,,,,0,18,13,5,0,0,,SheaDe00
551,Terrance Smith,KAN,25,LB,7,0,,,0,,,,,,,0,1,22,13,9,1,1,,SmitTe04
552,Julian Stanford,BUF,28,LB,13,1,0,0,0,0,1,1,0,0,0,0,1,15,13,2,1,1,,StanJu00
553,Zeke Turner,ARI,22,DB,16,1,,,0,,,,,,,,0,16,13,3,0,0,,TurnZe00
554,Chris Wormley,BAL,25,NT,16,6,0,0,0,0,5,,,,,0,1,16,13,3,2,2,,WormCh00
555,Tyson Alualu,PIT,31,DT,15,2,,,0,,,,,,,,0,22,12,10,1,1,,AluaTy99
556,De'Vante Bausby,PHI,25,DB,6,1,,,0,,,,,,,,0,14,12,2,0,0,,BausDe00
557,Justin Bethel,ATL,28,DB,14,0,,,0,,,,,,,,0,14,12,2,0,0,,BethJu00
558,Anthony Chickillo,PIT,26,DE,16,0,0,0,0,0,2,0,0,2,0,0,1.5,24,12,12,4,3,,ChicAn00
559,Maliek Collins,DAL,23,LDT,13,9,,,0,,,0,0,1,0,0,3,19,12,7,5,8,,CollMa00
560,Kamalei Correa,TEN,24,LB,13,4,,,0,,,1,0,0,0,0,3.5,19,12,7,4,5,,CorrKa00
561,Marcus Davenport,NOR,22,DE,13,0,0,0,0,0,2,1,0,0,0,0,4.5,22,12,10,6,12,,DaveMa00
562,Mario Edwards,NYG,24,DE,15,0,,,0,,,1,0,0,0,0,2,14,12,2,3,5,,EdwaMa01
563,Rashaan Gaulden,CAR,23,DB,15,0,0,0,0,0,1,,,,,,0,17,12,5,2,0,,GaulRa00
564,Nick Kwiatkoski,CHI,25,LB,16,1,,,0,,,1,0,0,0,0,0,15,12,3,0,1,,KwiaNi00
565,Ryan Lewis,BUF,24,DB,7,3,0,0,0,0,3,2,,,,,0,15,12,3,0,0,,LewiRy01
566,Kyle Love,CAR,32,DT,16,2,0,0,0,0,1,3,0,2,0,0,1.5,19,12,7,0,4,,LoveKy00
567,Greg Mabin,SFO,24,DB,13,1,0,0,0,0,1,1,0,1,2,0,0,16,12,4,0,0,,MabiGr00
568,Tyler Matakevich,PIT,26,LB,16,1,,,0,,,,,,,,0,16,12,4,0,0,,MataTy00
569,Tyler Patmon,JAX,27,DB,12,2,0,0,0,0,1,,,,,,0,14,12,2,1,0,,PatmTy00
570,Brennan Scarlett,HOU,25,LB,12,3,1,8,0,8,3,1,0,1,0,0,0,18,12,6,0,2,,ScarBr00
571,Tre Sullivan,PHI,24,DB,12,1,,,0,,,0,1,0,0,0,0,17,12,5,0,0,,SullTr01
572,Manti Te'o,NOR,27,LB,5,2,0,0,0,0,1,,,,,,0,18,12,6,0,0,,TeoxMa00
573,Kyzir White,LAC,22,DB,3,3,1,9,0,9,2,,,,,0,0,17,12,5,1,0,,WhitKy00
574,Montravius Adams,GNB,23,DT,16,1,,,0,,,1,0,0,0,0,1.5,20,11,9,1,2,,AdamMo00
575,Derek Barnett,PHI,22,LDE,6,6,,,0,,,,,,,0,2.5,16,11,5,5,11,,BarnDe01
576,Su'a Cravens,DEN,23,LB,5,0,,,0,,,0,0,1,0,0,0,18,11,7,0,1,,CravSu00
577,Matthias Farley,IND,26,DB,5,1,1,7,0,7,4,1,0,0,0,0,0,19,11,8,0,0,,FarlMa00
578,E.J. Gaines,CLE,26,DB,6,2,1,0,0,0,3,,,,,0,0,13,11,2,1,0,,GainE.00
579,Kemal Ishmael,ATL,27,DB,16,0,0,0,0,0,1,0,0,1,0,0,0,21,11,10,0,0,,IshmKe00
580,D.J. Jones,SFO,23,DT,10,4,,,0,,,,,,,,0,17,11,6,1,1,,JoneD.01
581,Emmanuel Lamur,2TM,29,LB,10,4,,,0,,,,,,,,0,13,11,2,0,0,,LamuEm00
582,Haloti Ngata,PHI,34,LDT,13,9,0,0,0,0,1,1,0,0,0,0,1,17,11,6,4,3,,NgatHa20
583,Vincent Rey,CIN,31,LB,16,2,,,0,,,,,,,,0,19,11,8,1,0,,ReyxVi00
584,Craig Robertson,NOR,30,LB,16,0,,,0,,,,,,,0,1,14,11,3,2,1,,RobeCr00
585,Shamar Stephen,SEA,27,RDT,15,14,,,0,,,,,,,0,2,25,11,14,2,3,,StepSh00
586,Kemoko Turay,IND,23,LB,14,3,,,0,,,1,0,0,0,0,4,15,11,4,1,13,,TuraKe00
587,Chris Conte,TAM,29,DB,3,3,,,0,,,,,,,,0,14,10,4,0,0,,ContCh00
588,Dane Cruikshank,TEN,23,DB,12,0,,,0,,,,,,,0,0,11,10,1,1,0,,CruiDa00
589,Mike Daniels,GNB,29,RDE,10,9,0,0,0,0,1,,,,,0,2,18,10,8,1,5,,DaniMi00
590,Nick DeLuca,JAX,23,LB,9,2,,,0,,,1,0,0,0,0,1,12,10,2,0,1,,DeLuNi00
591,Bryce Hager,LAR,26,LB,16,0,0,0,0,0,1,,,,,,0,14,10,4,0,0,,HageBr00
592,Tre Herndon,JAX,22,DB,11,0,,,0,,,,,,,,0,13,10,3,0,0,,HernTr00
593,Jourdan Lewis,DAL,23,DB,15,1,1,7,0,7,1,0,0,2,14,0,0,12,10,2,0,0,,LewiJo01
594,Star Lotulelei,BUF,29,RDT,16,16,0,0,0,0,1,,,,,,0,17,10,7,1,0,,LotuSt00
595,Rontez Miles,NYJ,30,DB,8,1,,,0,,,0,1,0,0,0,0,11,10,1,0,0,,MileRo00
596,Siran Neal,BUF,24,DB,16,0,,,0,,,1,0,1,0,0,1,11,10,1,2,1,,NealSi00
597,Nick Nelson,OAK,22,DB,10,3,0,0,0,0,1,0,0,1,0,0,0,20,10,10,0,0,,NelsNi00
598,Roy Robertson-Harris,CHI,25,DE,16,0,0,0,0,0,2,,,,,0,3,22,10,12,3,11,,RobeRo00
599,Josh Shaw,2TM,26,DB,8,0,,,0,,,0,0,1,0,0,0,12,10,2,1,0,,ShawJo00
600,Danny Shelton,NWE,25,NT,13,1,,,0,,,,,,,,0,21,10,11,1,1,,ShelDa01
601,Nathan Stupar,NYG,30,LB,16,1,,,0,,,,,,,,0,14,10,4,0,0,,StupNa01
602,Kyle Wilber,OAK,29,LB,14,0,,,0,,,,,,,,0,15,10,5,0,0,,WilbKy00
603,Brandon Williams,ARI,26,DB,16,0,0,0,0,0,2,,,,,0,0,10,10,0,0,0,,WillBr07
604,Al Woods,IND,31,LDT,14,8,0,0,0,0,1,,,,,,0,24,10,14,1,2,,WoodAl99
605,Maurice Alexander,SEA,27,DB,9,0,,,0,,,,,,,,0,10,9,1,0,0,,AlexMa00
606,Ja'Whaun Bentley,NWE,22,LB,3,2,1,0,0,0,1,,,,,0,0,14,9,5,1,1,,BentJa00
607,Terrence Brooks,NYJ,26,DB,16,0,0,0,0,0,1,0,1,1,0,0,0,10,9,1,1,0,,BrooTe00
608,Riley Bullough,TAM,25,LB,9,3,0,0,0,0,1,,,,,,0,14,9,5,1,0,,BullRi00
609,Adrian Clayborn,NWE,30,DE,14,1,,,0,,,1,0,0,0,0,2.5,11,9,2,3,13,,ClayAd00
610,William Compton,TEN,29,LB,12,2,0,0,0,0,1,1,,,,,0,16,9,7,0,0,,CompWi00
611,Sheldon Day,SFO,24,DT,12,0,0,0,0,0,2,,,,,0,2,11,9,2,2,3,,DayxSh00
612,Austin Ekeler,LAC,23,RB,14,3,,,0,,,0,1,2,0,0,0,9,9,0,0,0,,EkelAu00
613,De'Vante Harris,TAM,25,DB,10,1,0,0,0,0,3,,,,,,0,10,9,1,1,0,,HarrDe04
614,Ramon Humber,2TM,31,LB,15,0,,,0,,,,,,,,0,9,9,0,0,0,,HumbRa00
615,Joel Iyiegbuniwe,CHI,23,LB,16,0,,,0,,,,,,,,0,9,9,0,1,0,,IyieJo00
616,Branden Jackson,SEA,26,DE,9,1,,,0,,,,,,,0,1,10,9,1,3,2,,JackBr04
617,Danny Johnson,WAS,23,DB,14,1,0,0,0,0,1,,,,,0,0,14,9,5,1,0,,JohnDa09
618,Adam Jones,DEN,35,DB,7,2,1,0,0,0,3,,,,,0,0,9,9,0,2,0,,JonePa20
619,Tyquan Lewis,IND,23,LDE,8,6,0,0,0,0,1,,,,,0,2,13,9,4,3,8,,LewiTy00
620,Corey Liuget,LAC,28,DT,6,3,,,0,,,0,0,1,24,0,1.5,14,9,5,5,5,,LiugCo00
621,Terrell McClain,ATL,30,LDT,13,5,,,0,,,,,,,0,1,17,9,8,1,1,,McClTe00
622,Senorise Perry,MIA,27,RB,16,0,,,0,,,0,0,1,0,0,0,12,9,3,0,0,,PerrSe00
623,Dontari Poe,CAR,28,RDT,16,16,,,0,,,,,,,0,1,17,9,8,4,3,,PoexDo00
624,Eric Rowe,NWE,26,DB,4,2,0,0,0,0,1,,,,,,0,10,9,1,0,0,,RoweEr00
625,KeiVarae Russell,CIN,25,DB,7,1,0,0,0,0,1,,,,,,0,12,9,3,0,0,,RussKe00
626,Walt Aikens,MIA,27,DB,16,1,1,0,0,0,1,,,,,0,0,11,8,3,0,0,,AikeWa00
627,Cornell Armstrong,MIA,23,DB,15,0,,,0,,,,,,,,0,8,8,0,0,0,,ArmsCo00
628,Dorance Armstrong Jr.,DAL,21,DE,15,1,,,0,,,,,,,0,0.5,13,8,5,1,3,,ArmsDo00
629,Chris Banjo,NOR,28,DB,16,0,2,0,0,0,3,,,,,0,0,10,8,2,0,0,,BanjCh00
630,Daren Bates,TEN,28,LB,16,0,,,0,,,,,,,,0,10,8,2,0,0,,BateDa00
631,Eric Berry,KAN,30,DB,2,2,,,0,,,,,,,,0,11,8,3,0,0,,BerrEr99
632,Chris Board,BAL,23,LB,16,0,,,0,,,,,,,,0,12,8,4,0,0,,BoarCh00
633,Deon Bush,CHI,25,DB,15,2,,,0,,,1,0,0,0,0,1,8,8,0,1,1,,BushDe00
634,Adam Butler,NWE,24,DT,16,0,0,0,0,0,2,1,0,0,0,0,3,17,8,9,4,4,,ButlAd00
635,Trenton Cannon,NYJ,24,RB,16,0,,,0,,,,,,,0,0,9,8,1,0,0,,CannTr00
636,Christian Covington,HOU,25,DT,12,2,,,0,,,,,,,0,3.5,15,8,7,4,8,,CoviCh00
637,James Crawford,GNB,24,DE,16,0,,,0,,,0,0,1,0,0,0,9,8,1,0,0,,CrawJa01
638,Tyeler Davison,NOR,26,RDT,14,12,0,0,0,0,1,1,0,0,0,0,2,23,8,15,2,3,,DaviTy01
639,Shaquem Griffin,SEA,23,LB,16,1,,,0,,,,,,,,0,11,8,3,0,0,,GrifSh01
640,Eli Harold,DET,24,DE,13,0,0,0,0,0,1,,,,,0,4,10,8,2,4,5,,HaroEl00
641,Charles Harris,MIA,23,DE,11,1,,,0,,,,,,,0,1,19,8,11,2,5,,HarrCh03
642,Dwayne Harris,OAK,31,WR,15,1,,,0,,,0,2,0,0,0,0,15,8,7,0,0,,HarrDw00
643,Treyvon Hester,PHI,26,DT,12,1,,,0,,,,,,,0,1,13,8,5,2,3,,HestTr00
644,DeAndre Houston-Carson,CHI,25,DB,13,0,,,0,,,0,0,1,0,0,0,10,8,2,0,1,,HousDe00
645,Natrell Jamerson,2TM,23,DB,12,0,0,0,0,0,1,,,,,,0,10,8,2,0,0,,JameNa00
646,Leonard Johnson,ARI,28,DB,6,1,,,0,,,,,,,,0,10,8,2,0,0,,JohnLe03
647,Colin Jones,CAR,31,DB,16,1,1,5,0,5,1,0,0,1,0,1,0,20,8,12,0,0,,JoneCo01
648,Matt Longacre,LAR,27,ROLB,13,7,,,0,,,,,,,0,1,17,8,9,0,6,,LongMa00
649,Jacob Martin,SEA,23,DE,16,0,,,0,,,2,0,1,0,0,3,10,8,2,2,8,,MartJa02
650,David Mayo,CAR,25,LB,16,3,0,0,0,0,1,,,,,,0,14,8,6,0,0,,MayoDa00
651,Pernell McPhee,WAS,30,DE,13,0,0,0,0,0,2,0,0,1,24,0,0,11,8,3,3,8,,McPhPe00
652,Kevin Minter,TAM,28,LB,5,0,,,0,,,,,,,0,1,10,8,2,1,1,,MintKe00
653,Zach Moore,ARI,28,DE,16,1,,,0,,,,,,,0,3.5,14,8,6,4,5,,MoorZa00
654,Jamize Olawale,DAL,29,FB,16,4,,,0,,,,,,,0,0,12,8,4,0,0,,OlawJa00
655,Lafayette Pitts,BUF,26,DB,16,0,,,0,,,,,,,,0,9,8,1,0,0,,PittLa00
656,Jalen Reeves-Maybin,DET,23,LB,9,0,,,0,,,,,,,,0,13,8,5,0,0,,ReevJa00
657,Dominique Rodgers-Cromartie,OAK,32,DB,7,1,0,0,0,0,2,1,0,0,0,0,0,8,8,0,0,0,,RodgDo99
658,Derrick Shelby,ATL,29,DE,7,3,,,0,,,,,,,,0,10,8,2,1,0,,ShelDe00
659,John Simon,NWE,28,DE,11,2,,,0,,,,,,,0,2,17,8,9,2,3,,SimoJo01
660,Rod Smith,DAL,26,RB,16,1,,,0,,,,,,,0,0,9,8,1,0,0,,SmitRo06
661,Grover Stewart,IND,25,DT,15,1,,,0,,,,,,,,0,17,8,9,2,0,,StewGr00
662,Dymonte Thomas,DEN,25,DB,12,0,1,0,0,0,1,0,0,1,0,0,1,12,8,4,1,1,,ThomDy01
663,Corey Thompson,BUF,25,LB,6,1,,,0,,,1,0,0,0,0,0,14,8,6,1,1,,ThomCo02
664,Sylvester Williams,2TM,30,DT,14,4,,,0,,,,,,,,0,14,8,6,0,0,,WillSy00
665,Jonathan Woodard,MIA,25,DE,6,0,,,0,,,,,,,0,1,10,8,2,2,2,,WoodJo00
666,Jamal Agnew,DET,23,DB,6,0,0,0,0,0,1,0,1,2,0,0,0,7,7,0,1,0,,AgneJa00
667,Ryan Anderson,WAS,24,LB,13,0,,,0,,,,,,,0,2,18,7,11,1,4,,AndeRy00
668,Ezekiel Ansah,DET,29,DE,7,2,,,0,,,,,,,0,4,11,7,4,3,7,,AnsaEz00
669,Jeremiah Attaochu,NYJ,25,LB,11,0,,,0,,,1,0,0,0,0,2,9,7,2,1,5,,AttaJe00
670,Johnson Bademosi,HOU,28,DB,16,0,,,0,,,0,0,1,0,0,0,10,7,3,0,0,,BadeJo00
671,Nick Bellore,DET,29,FB,14,4,,,0,,,0,0,1,0,0,0,9,7,2,0,0,,BellNi01
672,Kentrell Brothers,MIN,25,LB,12,0,,,0,,,,,,,0,1,10,7,3,1,1,,BrotKe00
673,Derek Carrier,OAK,28,TE,16,2,,,0,,,,,,,0,0,9,7,2,0,0,,CarrDe00
674,Jermaine Carter Jr.,CAR,23,LB,16,1,,,0,,,,,,,,0,13,7,6,1,0,,CartJe00
675,Blake Countess,LAR,25,DB,16,1,1,0,0,0,2,,,,,0,0,9,7,2,0,0,,CounBl00
676,Chase Edmonds,ARI,22,RB,16,0,,,0,,,0,1,0,0,0,0,7,7,0,0,0,,EdmoCh00
677,Rudy Ford,ARI,24,DB,13,1,,,0,,,,,,,,0,9,7,2,0,0,,FordRu00
678,Dennis Gardeck,ARI,24,LB,16,0,,,0,,,,,,,0,0,7,7,0,0,0,,GardDe01
