Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
328,William Compton,OAK,30,LB,9,4,0,16,14,87.50%,131,9.4,8.2,0,100.8,2.9,38,93,9,1,0,0,1,41,2,4.70%,CompWi00
329,Fletcher Cox*,PHI,29,RDT,16,16,0,2,1,50.00%,10,10,5,0,64.6,2,-1,11,0,10,6,3.5,21,40,5,11.10%,CoxxFl00
330,Tyeler Davison,ATL,27,RDT,16,12,0,0,0,,0,,,0,,,0,0,0,2,1,1,4,55,0,0.00%,DaviTy01
331,Samson Ebukam,LAR,24,ROLB,16,5,0,11,7,63.60%,53,7.6,4.8,0,75.2,1.9,11,42,57,5,5,4.5,15,48,5,9.40%,EbukSa00
332,William Gholston,TAM,28,RDE,16,8,0,1,1,100.00%,15,15,15,0,118.7,0,0,15,6,3,6,1,12,38,2,5.00%,GholWi00
333,Everson Griffen*,MIN,32,RDE,15,15,1,4,3,75.00%,12,4,3,0,37.5,-3,-1,13,0,13,13,8,35,41,5,10.90%,GrifEv99
334,William Jackson III,CIN,27,RCB,14,13,1,67,39,58.20%,549,14.1,8.2,3,93.4,11.3,392,157,2,0,0,0,0,37,3,7.50%,JackWi02
335,Linval Joseph,MIN,31,LDT,13,13,0,0,0,,0,,,0,,,0,0,0,2,2,3,7,44,1,2.20%,JoseLi99
336,Arthur Maulet,NYJ,26,RCB,12,6,1,42,28,66.70%,269,9.6,6.4,0,74.4,8.6,167,102,1,0,0,0,0,38,6,13.60%,MaulAr00
337,Will Parks,DEN,25,DB,14,7,1,37,21,56.80%,264,12.6,7.1,3,94.9,10.3,174,90,12,1,1,1,3,35,7,16.70%,ParkWi01
338,Robert Quinn,DAL,29,RDE,14,14,0,3,1,33.30%,6,6,2,0,42.4,-0.7,-4,10,0,12,11,11.5,35,34,4,10.50%,QuinRo00
339,Kiko Alonso,NOR,29,LB,13,4,0,18,14,77.80%,105,7.5,5.8,1,109.5,8,72,33,23,4,1,0,5,31,2,6.10%,AlonKi00
340,Derek Barnett,PHI,23,LDE,14,14,0,1,1,100.00%,14,14,14,0,118.7,11,11,3,2,4,15,6.5,26,30,3,9.10%,BarnDe01
341,Malcolm Butler,TEN,29,RCB,9,9,2,57,36,63.20%,460,12.8,8.1,3,91.3,12.6,324,136,3,0,0,0,0,32,6,15.80%,ButlMa01
342,Lorenzo Carter,NYG,24,ROLB,15,12,0,5,3,60.00%,35,11.7,7,0,81.2,9,-7,42,78,9,9,4.5,23,45,8,15.10%,CartLo01
343,Darqueze Dennard,CIN,28,DB,9,5,0,35,17,48.60%,188,11.1,5.4,1,74.5,5,77,111,11,2,2,0,4,37,3,7.50%,DennDa00
344,Kemal Ishmael,ATL,28,DB,14,3,0,19,16,84.20%,204,12.8,10.7,2,146.5,8.9,134,70,7,1,0,0,1,44,3,6.40%,IshmKe00
345,Kevin Johnson,BUF,27,DB,16,1,0,44,26,59.10%,301,11.6,6.8,0,79.8,9.1,201,100,6,0,0,1,1,36,6,14.30%,JohnKe04
346,Sebastian Joseph-Day,LAR,24,NT,16,15,0,1,1,100.00%,4,4,4,0,83.3,-6,-6,10,3,5,1,2,8,44,3,6.40%,JoseSe00
347,Cassius Marsh,ARI,27,DE,16,3,0,7,7,100.00%,73,10.4,10.4,0,110.1,-0.6,-4,77,55,5,3,2.5,11,36,4,10.00%,MarsCa00
348,Jordan Phillips,BUF,27,LDT,16,9,0,1,1,100.00%,15,15,15,0,118.7,-5,-5,20,0,5,5,9.5,20,31,8,20.50%,PhilJo01
349,Will Redmond,GNB,26,DB,13,4,0,7,5,71.40%,68,13.6,9.7,0,102.1,11.3,38,30,6,0,0,0,0,36,4,10.00%,RedmWi00
350,Kyzir White,LAC,23,RLB,16,7,1,16,12,75.00%,92,7.7,5.8,1,83.3,1.8,22,70,4,0,0,0,0,40,3,7.00%,WhitKy00
351,Wesley Woodyard,TEN,33,LB,15,2,0,22,17,77.30%,202,11.9,9.2,1,119.9,6.5,109,93,13,1,1,1,3,42,5,10.60%,WoodWe20
352,Michael Bennett,2TM,34,DE,15,1,0,1,1,100.00%,-6,-6,-6,0,79.2,-5,-5,-1,0,8,9,6.5,24,32,2,5.90%,BennMi99
353,Marquise Blair,SEA,22,DB,14,3,0,17,11,64.70%,128,11.6,7.5,2,126.6,6.4,83,45,1,0,0,0,0,32,4,11.10%,BlaiMa01
354,Rasul Douglas,PHI,25,RCB,16,6,0,72,41,56.90%,637,15.5,8.8,6,114.2,13,448,189,2,0,1,0,1,35,2,5.40%,DougRa00
355,Javien Elliott,CAR,26,DB,16,3,1,36,28,77.80%,283,10.1,7.9,0,87.8,4.8,110,173,17,0,1,0.5,2,38,4,9.50%,ElliJa01
356,Clelin Ferrell,OAK,22,LDE,15,15,0,4,3,75.00%,12,4,3,0,77.1,2,-3,15,0,8,2,4.5,15,38,5,11.60%,FerrCl00
357,John Johnson,LAR,24,SS,6,5,2,23,16,69.60%,214,13.4,9.3,1,77.1,9.5,122,92,5,0,0,0,0,51,7,12.10%,JohnJo10
358,Dexter Lawrence,NYG,22,RDE,16,16,0,3,3,100.00%,12,4,4,0,83.3,-3,-9,21,0,5,5,2.5,15,38,5,11.60%,LawrDe03
359,Trent Murphy,BUF,29,LDE,16,16,1,3,2,66.70%,14,7,4.7,0,37.5,0.3,6,8,3,9,5,5,19,36,5,12.20%,MurpTr00
360,Carl Nassib,TAM,26,LOLB,14,8,0,2,2,100.00%,19,9.5,9.5,0,106.2,5.5,11,8,84,5,5,6,17,34,4,10.50%,NassCa00
361,Ed Oliver,BUF,22,RDT,16,7,0,1,1,100.00%,8,8,8,0,100,4,4,4,0,4,3,5,12,43,3,6.50%,OlivEd00
362,Jason Pierre-Paul,TAM,30,LOLB,10,8,0,4,4,100.00%,38,9.5,9.5,0,106.2,3.3,13,25,23,9,6,8.5,24,27,8,22.90%,PierJa99
363,LeShaun Sims,TEN,26,DB,14,2,0,33,22,66.70%,310,14.1,9.4,3,127.1,11.7,179,131,1,0,0,0,0,35,6,14.60%,SimsLe00
364,Terrell Suggs,2TM,37,LB/ROLB,15,13,0,3,3,100.00%,58,19.3,19.3,0,118.7,3.3,10,48,86,6,3,6.5,17,40,8,16.70%,SuggTe99
365,Nick Williams,CHI,29,LDE,16,5,0,2,2,100.00%,8,4,4,0,83.3,-0.5,-1,9,0,3,3,6,12,42,0,0.00%,WillNi01
366,Ahkello Witherspoon,SFO,24,RCB,10,8,1,53,30,56.60%,376,12.5,7.1,6,108.7,10.9,215,161,3,0,0,0,0,28,7,20.00%,WithAh00
367,Josh Bynes,BAL,30,LILB,12,7,2,16,11,68.80%,106,9.6,6.6,0,47.4,1.6,16,90,37,2,1,1,4,46,6,11.50%,ByneJo00
368,B.J. Goodson,GNB,26,RILB,15,9,0,9,7,77.80%,49,7,5.4,1,126.4,1.4,14,35,6,0,0,0,0,37,2,5.10%,GoodB.00
369,Marcell Harris,SFO,25,DB,13,4,0,17,10,58.80%,115,11.5,6.8,2,118.5,10.2,77,38,9,1,1,0,2,40,7,14.90%,HarrMa03
370,Derwin James,LAC,23,FS,5,5,0,14,12,85.70%,43,3.6,3.1,1,103.3,0,-5,48,17,1,0,0,1,34,4,10.50%,JameDe00
371,Chris Jones*,KAN,25,LDT/RDT,13,12,0,1,0,0.00%,7,,7,0,56.2,0,0,7,0,7,11,9,27,36,2,5.30%,JoneCh09
372,Dean Lowry,GNB,25,LDE,16,16,1,0,0,,0,,,0,,,0,0,0,3,2,0,5,47,4,7.80%,LowrDe00
373,Uchenna Nwosu,LAC,23,LB,16,3,0,7,5,71.40%,18,3.6,2.6,0,74.1,4.3,2,16,20,10,5,2,17,31,7,18.40%,NwosUc00
374,Emmanuel Ogbah,KAN,26,DE,10,4,0,0,0,,0,,,0,,,0,0,0,4,5,5.5,14,32,5,13.50%,OgbaEm00
375,Adrian Phillips,LAC,27,DB,7,5,0,17,15,88.20%,109,7.3,6.4,0,93.4,4.5,72,37,4,0,0,0,0,36,6,14.30%,PhilAd00
376,Reggie Ragland,KAN,26,RLB,14,7,0,14,9,64.30%,60,6.7,4.3,0,73.5,1.3,16,44,28,2,1,2,4,30,1,3.20%,RaglRe00
377,Marvell Tell III,IND,23,DB,13,1,0,35,20,57.10%,244,12.2,7,2,97.8,9.9,172,72,1,0,0,0,0,26,0,0.00%,TellMa00
378,Darian Thompson,DAL,26,DB,15,4,0,16,10,62.50%,156,15.6,9.8,2,134.4,13.7,108,48,7,0,0,1.5,2,45,6,11.80%,ThomDa05
379,Dalvin Tomlinson,NYG,25,NT,16,16,0,0,0,,0,,,0,,,0,0,0,3,5,3.5,13,49,3,5.80%,TomlDa00
380,Derek Wolfe,DEN,29,RDE,12,12,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,0,5,6,7,18,34,3,8.10%,WolfDe00
381,Kwon Alexander,SFO,25,LLB,8,8,1,21,13,61.90%,86,6.6,4.1,0,50.9,3.2,9,77,13,2,0,0.5,3,34,7,17.10%,AlexKw00
382,Vernon Butler,CAR,25,RDE,14,9,0,0,0,,0,,,0,,,0,0,0,2,4,6,12,32,2,5.90%,ButlVe00
383,Jermaine Carter Jr.,CAR,24,LILB,16,5,0,12,9,75.00%,70,7.8,5.8,0,88.9,4.3,41,29,12,1,2,0.5,4,31,3,8.80%,CartJe00
384,Samuel Eguavoen,MIA,26,LOLB,16,6,0,10,7,70.00%,61,8.7,6.1,0,85.8,4.1,27,34,63,1,4,3.5,9,42,7,14.30%,EguaSa00
385,L.J. Fort,2TM,29,LB/RILB,16,8,0,16,11,68.80%,95,8.6,5.9,0,84.1,2.1,9,86,26,4,0,2,6,37,4,9.80%,FortL.00
386,Bruce Irvin,CAR,32,ROLB,13,12,0,3,3,100.00%,44,14.7,14.7,0,118.7,-1.3,-4,48,41,9,5,8.5,23,36,5,12.20%,IrviBr00
387,Trumaine Johnson,NYJ,29,LCB,7,5,1,27,20,74.10%,219,11,8.1,1,94.5,10.4,152,67,2,0,0,0,0,25,0,0.00%,JohnTr05
388,Darron Lee,KAN,25,LB,16,2,0,15,15,100.00%,130,8.7,8.7,0,102.8,2.3,35,95,11,1,0,0,1,31,5,13.90%,LeexDa00
389,David Onyemata,NOR,27,LDT,15,15,0,2,2,100.00%,21,10.5,10.5,0,110.4,3.5,7,14,0,6,6,3,15,32,4,11.10%,OnyeDa00
390,Roy Robertson-Harris,CHI,26,DE,15,7,0,1,1,100.00%,0,0,0,0,79.2,0,0,0,0,7,6,2.5,16,30,5,14.30%,RobeRo00
391,Ndamukong Suh,TAM,32,LDE,16,16,0,1,0,0.00%,0,,0,0,39.6,-4,0,0,0,10,10,2.5,24,41,3,6.80%,SuhxNd99
392,Andrew Wingard,JAX,23,DB,16,2,0,6,6,100.00%,111,18.5,18.5,2,158.3,12.8,77,34,10,1,1,1,3,30,3,9.10%,WingAn01
393,Tyson Alualu,PIT,32,RDE,16,5,0,1,1,100.00%,18,18,18,0,118.7,-6,-6,24,0,3,2,1,6,41,3,6.80%,AluaTy99
394,Corey Ballentine,NYG,23,DB,13,2,0,42,27,64.30%,393,14.6,9.4,4,126.4,11.6,247,146,7,0,1,0,1,26,1,3.70%,BallCo00
395,Jadeveon Clowney,SEA,26,LDE,13,11,1,2,1,50.00%,4,4,2,0,16.7,-1,1,3,1,17,10,3,30,31,4,11.40%,ClowJa00
396,Poona Ford,SEA,24,RDT,15,14,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,0,1,2,0.5,4,32,5,13.50%,FordPo00
397,Najee Goode,JAX,30,LB,10,4,0,21,15,71.40%,149,9.9,7.1,1,107,2.3,33,116,12,1,0,1,2,27,6,18.20%,GoodNa00
398,Nate Hairston,NYJ,25,LCB,11,6,1,34,24,70.60%,390,16.3,11.5,3,125.9,10.3,202,188,4,0,1,0,1,24,8,25.00%,HairNa00
399,Jordan Jenkins,NYJ,25,LLB,14,13,0,7,6,85.70%,24,4,3.4,0,81,1.3,-2,26,58,4,4,8,16,32,3,8.60%,JenkJo01
400,Josey Jewell,DEN,25,LB,15,3,0,14,11,78.60%,100,9.1,7.1,0,96.4,6.2,44,56,9,1,0,1.5,3,38,6,13.60%,JeweJo00
401,DaQuan Jones,TEN,28,NT,16,16,0,3,2,66.70%,16,8,5.3,0,79.9,6.3,12,4,0,6,2,1,9,42,6,12.50%,JoneDa04
402,Tanoh Kpassagnon,KAN,25,LDE,16,8,0,1,1,100.00%,37,37,37,0,118.7,4,4,33,1,5,7,4,16,29,3,9.40%,KpasTa00
403,Shaq Lawson,BUF,25,DE,15,0,0,2,2,100.00%,7,3.5,3.5,0,81.2,2,4,3,0,12,9,6.5,28,32,7,17.90%,LawsSh00
404,Steve McLendon,NYJ,33,LDT,16,16,0,2,2,100.00%,39,19.5,19.5,1,158.3,-5,-10,49,0,4,3,2.5,10,36,2,5.30%,McLeSt00
405,Kevin Minter,TAM,29,LB,16,2,0,23,19,82.60%,223,11.7,9.7,1,121.6,7,137,86,46,4,1,0,5,34,6,15.00%,MintKe00
406,Al-Quadin Muhammad,IND,24,DE,16,4,0,2,2,100.00%,15,7.5,7.5,0,97.9,1.5,3,12,0,3,5,3,11,28,4,12.50%,MuhaAl00
407,Kyle Phillips,NYJ,22,DE,15,4,0,3,3,100.00%,40,13.3,13.3,0,118.7,2,6,34,0,5,2,1.5,9,39,4,9.30%,PhilKy00
408,Joe Thomas,DAL,28,LB,15,2,0,12,7,58.30%,67,9.6,5.6,0,74,4.8,1,66,15,1,0,0,1,33,3,8.30%,ThomJo04
409,Leonard Williams,2TM,25,LDE,15,12,0,1,1,100.00%,6,6,6,0,91.7,6,6,0,0,8,14,0.5,23,46,3,6.10%,WillLe02
410,Blidi Wreh-Wilson,ATL,30,DB,14,2,0,33,15,45.50%,226,15.1,6.8,1,78.6,11.3,151,75,0,0,0,0,0,25,4,13.80%,WrehBl00
411,Mario Addison,CAR,32,LOLB,15,15,0,3,2,66.70%,19,9.5,6.3,0,84,7.7,13,6,4,8,3,9.5,22,34,1,2.90%,AddiMa00
412,Denico Autry,IND,29,RDT,14,14,0,0,0,,0,,,0,,,0,0,1,7,5,3.5,17,32,3,8.60%,AutrDe00
413,Sam Beal,NYG,23,DB,6,3,0,21,16,76.20%,171,10.7,8.1,1,115.4,9.1,128,43,0,0,0,0,0,26,0,0.00%,BealSa00
414,Tyus Bowser,BAL,24,LB,16,0,0,5,2,40.00%,8,4,1.6,0,47.9,0.8,-1,9,84,4,5,5,14,24,1,4.00%,BowsTy00
415,Kris Boyd,MIN,23,DB,16,0,0,13,9,69.20%,93,10.3,7.2,0,89.6,8.1,55,38,0,0,0,0,0,22,2,8.30%,BoydKr00
416,Christian Covington,DAL,26,RDT,16,6,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,0,1,1,1,3,28,5,15.20%,CoviCh00
417,Vinny Curry,PHI,31,DE,16,2,0,2,2,100.00%,13,6.5,6.5,0,93.7,5,10,3,0,7,6,5,18,27,1,3.60%,CurrVi00
418,Jaylon Ferguson,BAL,24,LOLB,14,9,0,2,2,100.00%,-4,-2,-2,0,79.2,-4,-8,4,110,4,6,2.5,13,31,3,8.80%,FergJa02
419,Myles Garrett,CLE,24,LDE,10,10,0,1,1,100.00%,9,9,9,0,104.2,5,5,4,7,10,9,10,29,29,1,3.30%,GarrMy00
420,Eddie Goldman,CHI,25,NT,15,15,0,0,0,,0,,,0,,,0,0,0,4,1,1,6,29,2,6.50%,GoldEd00
421,Rodney Gunter,ARI,27,RDE,13,13,0,0,0,,0,,,0,,,0,0,0,3,6,3,13,31,2,6.10%,GuntRo00
422,John Jenkins,MIA,30,LDE,16,5,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,34,3,8.10%,JenkJo00
423,Nevin Lawson,OAK,28,DB,11,5,0,26,14,53.80%,198,14.1,7.6,2,104.3,11.3,133,65,5,0,0,0,0,24,2,7.70%,LawsNe00
424,Ryan Lewis,3TM,25,DB,13,3,1,36,21,58.30%,344,16.4,9.6,1,88.2,15.9,272,72,0,0,0,0,0,28,1,3.40%,LewiRy01
425,Craig Robertson,NOR,31,LB,15,1,1,14,13,92.90%,97,7.5,6.9,1,89.6,3.7,40,57,14,0,1,1,2,27,6,18.20%,RobeCr00
426,Jabaal Sheard,IND,30,RDE,13,12,0,5,4,80.00%,21,5.3,4.2,0,84.2,4.6,7,14,0,11,4,4.5,20,25,7,21.90%,SheaJa00
427,Olivier Vernon,CLE,29,RDE,10,10,0,2,1,50.00%,-1,-1,-0.5,0,56.2,-0.5,-1,0,21,8,5,3.5,17,26,8,23.50%,VernOl00
428,Jaylen Watkins,LAC,28,DB,14,3,0,29,24,82.80%,223,9.3,7.7,1,110.2,7,107,116,2,1,0,0,1,29,3,9.40%,WatkJa01
429,Deatrich Wise Jr.,NWE,25,DE,14,3,0,0,0,,0,,,0,,,0,0,0,7,5,2,14,26,2,7.10%,WiseDe00
430,Blessuan Austin,NYJ,23,RCB,7,6,0,37,23,62.20%,265,11.5,7.2,1,92.7,8.5,173,92,0,0,0,0,0,25,6,19.40%,AustBl00
431,Brian Burns,CAR,21,ROLB,16,5,0,1,1,100.00%,4,4,4,0,83.3,-6,-6,10,12,8,7,7.5,23,25,3,10.70%,BurnBr00
432,Duron Harmon,NWE,28,DB,16,8,2,15,8,53.30%,118,14.8,7.9,0,39.7,13.8,104,14,20,0,2,0,2,22,2,8.30%,HarmDu00
433,Travin Howard,LAR,23,LB,16,0,0,15,9,60.00%,106,11.8,7.1,0,81.5,7.7,59,47,1,0,0,0,0,22,0,0.00%,HowaTr00
434,D.J. Jones,SFO,24,LDT,11,11,0,1,1,100.00%,4,4,4,0,83.3,-2,-2,6,0,2,0,2,4,23,2,8.00%,JoneD.01
435,Sidney Jones,PHI,23,DB,12,4,2,31,16,51.60%,189,11.8,6.1,2,65.1,11,98,91,1,0,0,0,0,23,2,8.00%,JoneSi00
436,Jayron Kearse,MIN,25,DB,15,3,1,21,12,57.10%,106,8.8,5,0,50.9,8.9,56,50,7,0,0,0,0,28,1,3.40%,KearJa00
437,Trey Marshall,DEN,23,DB,16,2,0,11,8,72.70%,150,18.8,13.6,0,114.8,18.7,129,21,0,0,0,0,0,25,1,3.80%,MarsTr00
438,Bobby McCain,MIA,26,FS,9,8,2,18,12,66.70%,157,13.1,8.7,3,94,13.3,121,36,13,1,0,0,1,25,10,28.60%,McCaBo01
439,Corey Peters,ARI,31,NT,16,16,0,0,0,,0,,,0,,,0,0,0,5,3,2.5,11,38,7,15.60%,PeteCo00
440,Michael Pierce,BAL,27,NT,14,14,0,0,0,,0,,,0,,,0,0,1,1,1,0.5,3,35,1,2.80%,PierMi00
441,Vita Vea,TAM,24,NT,16,16,0,2,1,50.00%,13,13,6.5,0,70.8,0.5,-3,16,2,7,10,2.5,22,35,4,10.30%,VeaxVi00
442,Troy Apke,WAS,24,DB,15,2,1,6,4,66.70%,50,12.5,8.3,0,52.8,6,30,20,0,0,0,0,0,26,3,10.30%,ApkeTr00
443,Geno Atkins*,CIN,31,DT,16,14,0,1,1,100.00%,16,16,16,0,118.7,-4,-4,20,0,10,5,4.5,20,47,6,11.30%,AtkiGe99
444,Tarell Basham,NYJ,25,DE,16,2,1,10,9,90.00%,70,7.8,7,0,56.2,4.4,38,32,32,10,2,2,14,33,2,5.70%,BashTa00
445,Andrew Billings,CIN,24,NT,16,14,0,0,0,,0,,,0,,,0,0,0,2,2,1,5,35,4,10.30%,BillAn00
446,Malcom Brown,NOR,25,RDT,16,16,0,2,1,50.00%,8,8,4,0,60.4,-1,5,3,0,1,1,2,4,34,2,5.60%,BrowMa01
447,Taven Bryan,JAX,23,RDT,16,8,0,1,1,100.00%,9,9,9,0,104.2,2,2,7,0,3,7,2,12,33,7,17.50%,BryaTa00
448,P.J. Hall,OAK,24,LDT,16,12,0,0,0,,0,,,0,,,0,0,0,3,1,1.5,6,26,5,16.10%,HallP.00
449,Justin Jones,LAC,23,LDT,12,12,0,3,3,100.00%,8,2.7,2.7,0,79.2,-3,-9,17,0,4,2,0,6,30,5,14.30%,JoneJu03
450,Miles Killebrew,DET,26,DB,15,1,0,5,3,60.00%,44,14.7,8.8,0,88.7,8.4,6,38,7,0,0,0,0,20,2,9.10%,KillMi00
451,Takkarist McKinley,ATL,24,LDE,14,13,0,2,2,100.00%,28,14,14,0,118.7,3.5,7,21,1,11,5,3.5,20,29,4,12.10%,McKiTa00
452,Derrick Nnadi,KAN,23,RDT/LDT,16,16,1,0,0,,0,,,0,,,0,0,0,3,1,1,5,48,3,5.90%,NnadDe00
453,Ifeadi Odenigbo,MIN,25,DE,16,0,0,0,0,,0,,,0,,,0,0,0,4,7,7,19,23,1,4.20%,OdenIf00
454,Amani Oruwariye,DET,23,DB,9,2,2,25,19,76.00%,212,11.2,8.5,3,107,10.2,142,70,1,0,0,0,0,19,1,5.00%,OruwAm00
455,Elandon Roberts,NWE,25,LB,16,3,0,8,6,75.00%,60,10,7.5,0,95.8,5.1,33,27,17,0,2,1,3,29,1,3.30%,RobeEl00
456,Jeffery Simmons,TEN,22,LDE,9,7,0,1,1,100.00%,9,9,9,0,104.2,0,0,9,0,3,0,2,5,32,3,8.60%,SimmJe01
457,Tye Smith,TEN,26,DB,9,3,0,22,15,68.20%,160,10.7,7.3,1,104.4,9.9,105,55,0,0,0,0,0,26,0,0.00%,SmitTy01
458,Jamar Taylor,2TM,29,DB,12,0,0,41,25,61.00%,275,11,6.7,1,89,9.8,157,118,14,0,0,0,0,23,2,8.00%,TaylJa01
459,Stephon Tuitt,PIT,26,RDE,6,6,0,0,0,,0,,,0,,,0,0,0,4,2,3.5,10,22,3,12.00%,TuitSt00
460,Terrence Brooks,NWE,27,DB,15,0,1,18,11,61.10%,112,10.2,6.2,0,55.8,5.6,75,37,13,0,3,0,3,24,1,4.00%,BrooTe00
461,Zach Brown,PHI,30,MLB,6,6,0,13,9,69.20%,86,9.6,6.6,0,87.3,1.5,14,72,10,0,0,0,0,31,2,6.10%,BrowZa00
462,Adam Butler,NWE,25,DT,16,2,0,1,0,0.00%,0,,0,0,39.6,1,0,0,0,0,1,6,9,26,1,3.70%,ButlAd00
463,Kamu Grugier-Hill,PHI,25,LLB,10,6,0,14,12,85.70%,83,6.9,5.9,0,91.4,1.7,11,72,18,1,0,0,1,23,3,11.50%,GrugKa00
464,Chris Jones,ARI,24,DB,11,3,0,25,14,56.00%,212,15.1,8.5,0,84.1,16.7,138,74,4,0,0,0,0,22,3,12.00%,JoneCh06
465,Reshad Jones,MIA,31,DB,4,4,0,12,10,83.30%,130,13,10.8,2,151.4,6.3,71,59,8,1,0,0,1,27,2,6.90%,JoneRe99
466,Kameron Kelly,PIT,23,DB,14,1,1,10,10,100.00%,141,14.1,14.1,2,118.7,9.7,97,44,1,0,0,0,0,21,4,16.00%,KellKa02
467,Tyler Lancaster,GNB,25,RDE,16,10,0,1,1,100.00%,2,2,2,0,79.2,-5,-5,7,0,1,0,1.5,3,30,2,6.30%,LancTy00
468,Carl Lawson,CIN,24,LB,12,2,0,9,7,77.80%,95,13.6,10.6,0,110.6,3.4,30,65,9,4,14,5,23,23,4,14.80%,LawsCa00
469,Pernell McPhee,BAL,31,LOLB,7,7,0,3,3,100.00%,17,5.7,5.7,0,90.3,0.7,2,15,43,3,3,3,9,19,0,0.00%,McPhPe00
470,Tony McRae,CIN,26,DB,16,2,0,19,14,73.70%,224,16,11.8,1,130.2,9.9,120,104,7,0,1,0,1,22,1,4.30%,McRaTo00
471,Terrance Mitchell,CLE,27,DB,15,4,1,30,18,60.00%,212,11.8,7.1,0,67.6,9.4,126,86,0,0,0,0,0,21,2,8.70%,MitcTe00
472,Chad Thomas,CLE,24,LDE,16,8,0,5,4,80.00%,20,5,4,0,83.3,-0.2,-5,25,9,5,0,4,9,26,4,13.30%,ThomCh06
473,Ken Webster,MIA,23,LCB,8,5,0,27,14,51.90%,219,15.6,8.1,1,91.4,16.3,188,31,0,0,0,0,0,19,1,5.00%,WebsKe00
474,Chase Winovich,NWE,24,LB,16,0,0,2,2,100.00%,17,8.5,8.5,0,102.1,-2,-4,21,6,9,3,5.5,19,26,2,7.10%,WinoCh00
475,Chris Wormley,BAL,26,RDE,16,7,0,0,0,,0,,,0,,,0,0,0,4,4,1.5,10,33,1,2.90%,WormCh00
476,Kentrell Brothers,MIN,26,LB,13,1,0,13,11,84.60%,82,7.5,6.3,0,92.9,4.9,35,47,2,0,0,0,0,23,0,0.00%,BrotKe00
477,Deone Bucannon,2TM,27,,14,1,0,12,8,66.70%,86,10.8,7.2,0,87.5,2.9,46,40,15,1,1,0,2,28,3,9.70%,BucaDe00
478,Bradley Chubb,DEN,23,DE,4,4,0,2,2,100.00%,34,17,17,0,118.7,1.5,3,31,13,5,4,1,10,21,8,27.60%,ChubBr00
479,Adrian Colbert,MIA,26,FS,6,5,0,6,2,33.30%,11,5.5,1.8,1,81.9,30.7,9,2,1,1,0,0,1,22,5,18.50%,ColbAd00
480,Jamel Dean,TAM,23,DB,13,5,2,52,26,50.00%,317,12.2,6.1,3,72.4,10.4,198,119,0,0,0,0,0,21,2,8.70%,DeanJa00
481,Trent Harris,MIA,24,DT,11,3,0,2,2,100.00%,17,8.5,8.5,0,102.1,6,12,5,16,2,1,1.5,5,22,3,12.00%,HarrTr01
482,Ryan Kerrigan,WAS,31,ROLB,12,12,0,8,8,100.00%,49,6.1,6.1,0,92.2,2.5,20,29,35,11,6,5.5,25,25,2,7.40%,KerrRy00
483,Tyler Matakevich,PIT,27,LB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,18,1,5.30%,MataTy00
484,Tarvarius Moore,SFO,23,DB,16,3,0,5,1,20.00%,7,7,1.4,0,39.6,12.8,-1,8,1,0,0,0,0,25,5,16.70%,MoorTa00
485,Malik Reed,DEN,23,LOLB,15,8,0,6,4,66.70%,32,8,5.3,0,79.9,3.2,-6,38,38,6,3,2,9,27,2,6.90%,ReedMa01
486,Josh Sweat,PHI,22,DE,16,0,0,1,1,100.00%,1,1,1,1,118.7,1,1,0,2,5,5,4,15,21,0,0.00%,SweaJo00
487,Al Woods,SEA,32,LDT,14,5,0,1,0,0.00%,0,,0,0,39.6,1,0,0,0,4,0,1,5,32,6,15.80%,WoodAl99
488,Walt Aikens,MIA,28,DB,15,0,0,10,10,100.00%,134,13.4,13.4,1,152.1,6.5,65,69,5,0,0,0,0,21,0,0.00%,AikeWa00
489,Maliek Collins,DAL,24,LDT,16,16,0,1,1,100.00%,10,10,10,0,108.3,-8,-8,18,0,12,5,4,21,20,3,13.00%,CollMa00
490,Marcus Davenport,NOR,23,RDE,13,13,0,2,1,50.00%,-7,-7,-3.5,0,56.2,-0.5,-7,0,10,12,8,6,26,31,2,6.10%,DaveMa00
491,Duke Dawson,DEN,24,DB,14,3,0,20,15,75.00%,124,8.3,6.2,0,90.4,4.5,61,63,8,1,0,0,1,19,3,13.60%,DawsDu00
492,T.J. Edwards,PHI,23,LB,16,4,0,5,2,40.00%,21,10.5,4.2,0,52.9,6.8,13,8,1,0,0,0,0,30,1,3.20%,EdwaTJ02
493,Rasheem Green,SEA,22,RDE,16,8,0,0,0,,0,,,0,,,0,0,0,10,1,4,15,27,3,10.00%,GreeRa01
494,B.J. Hill,NYG,24,LDE,16,5,0,1,1,100.00%,-6,-6,-6,0,79.2,-7,-7,1,0,3,1,1,5,36,2,5.30%,HillB.00
495,Lano Hill,SEA,24,DB,12,4,0,6,3,50.00%,76,25.3,12.7,0,95.8,19.2,61,15,2,1,0,0,1,25,5,16.70%,HillDe02
