Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
673,Anthony Pittman,DET,25,LB,17,1,0,0,0,0,1,,,,,0,0,18,9,9,0,1,,PittAn01
674,Cameron Sample,CIN,22,DE,14,0,,,0,,,,,,,0,1.5,14,9,5,1,5,,SampCa00
675,Joe Thomas,2TM,30,LB,7,2,,,0,,,,,,,0,0,13,9,4,0,0,,ThomJo04
676,Michael Thomas,CIN,31,DB,8,1,0,0,0,0,1,,,,,0,0,18,9,9,0,0,,ThomMi02
677,Tommy Togiai,CLE,22,DT,6,0,0,0,0,0,1,,,,,0,0.5,16,9,7,0,1,,TogiTo00
678,Payton Turner,NOR,23,DE,5,0,,,0,,,,,,,0,1,12,9,3,3,3,,TurnPa02
679,Derrek Tuszka,PIT,25,DE,15,0,,,0,,,1,0,0,0,0,2,18,9,9,1,2,,TuszDe00
680,Isaac Yiadom,GNB,25,DB,16,1,,,0,,,,,,,0,0,10,9,1,0,0,,YiadIs00
681,Matthew Adams,IND,26,LB,17,0,,,0,,,,,,,0,0,10,8,2,0,0,,AdamMa00
682,Blessuan Austin,SEA,25,DB,11,1,,,0,,,,,,,0,0,10,8,2,0,0,,AustBl00
683,Josiah Bronson,2TM,24,DT,7,0,,,0,,,,,,,0,0,12,8,4,1,1,,BronJo01
684,Jonathan Bullard,ATL,28,DE,9,4,0,0,0,0,1,,,,,0,0,21,8,13,0,1,,BullJo00
685,Trenton Cannon,2TM,27,RB,12,0,,,0,,,0,1,0,2,0,0,9,8,1,0,0,,CannTr00
686,Keion Crossen,NYG,25,DB,16,0,,,0,,,1,0,1,0,0,1,13,8,5,1,1,,CrosKe00
687,A.J. Epenesa,BUF,23,DE,14,0,0,0,0,0,1,,,,,0,1.5,14,8,6,2,9,,EpenAJ00
688,Clelin Ferrell,LVR,24,DE,16,0,0,0,0,0,1,,,,,0,1.5,14,8,6,1,6,,FerrCl00
689,Leki Fotu,ARI,23,DT,17,3,0,0,0,0,3,1,0,0,0,0,0,19,8,11,2,0,,FotuLe00
690,Joe Gaziano,LAC,25,DE,14,1,0,0,0,0,1,,,,,0,0,13,8,5,1,2,,GaziJo01
691,Luke Gifford,DAL,26,LB,16,0,,,0,,,,,,,0,0,11,8,3,1,0,,GiffLu00
692,Ta'Quon Graham,ATL,23,RDE,13,5,,,0,,,,,,,0,0,15,8,7,2,2,,GrahTa00
693,T.J. Green,2TM,26,DB,7,1,0,0,0,0,1,,,,,0,0,13,8,5,0,0,,GreeT.00
694,Jerry Hughes,BUF,33,RDE,17,16,0,0,0,0,3,2,0,0,0,0,2,18,8,10,1,7,,HughJe99
695,Jaquan Johnson,BUF,26,DB,17,1,1,25,0,25,1,,,,,0,0,14,8,6,0,0,,JohnJa11
696,Jessie Lemonier,DET,24,DE,7,2,,,0,,,,,,,0,1.5,15,8,7,1,3,,LemoJe00
697,Josh Metellus,MIN,23,S,16,0,0,0,0,0,1,,,,,0,0,13,8,5,0,0,,MeteJo00
698,Stanley Morgan Jr.,CIN,25,WR,17,1,,,0,,,,,,,0,0,11,8,3,0,0,,MorgSt02
699,Efe Obada,BUF,29,DE,10,1,0,0,0,0,1,,,,,0,3.5,12,8,4,3,8,,ObadEf00
700,Michael Ojemudia,DEN,24,CB,2,1,0,0,0,0,2,,,,,0,0,11,8,3,0,0,,OjemMi00
701,Kevin Pierre-Louis,HOU,30,LB,9,1,,,0,,,0,0,1,0,0,0,10,8,2,0,0,,PierKe00
702,Chris Rumph,LAC,23,LB,16,0,,,0,,,,,,,0,1,19,8,11,2,3,,RumpCh00
703,Josiah Scott,PHI,22,CB,13,0,,,0,,,,,,,0,1,12,8,4,1,1,,ScotJo00
704,Jamien Sherwood,NYJ,21,DB,5,4,,,0,,,,,,,0,0,15,8,7,0,0,,SherJa00
705,Julian Stanford,CAR,31,LB,17,0,,,0,,,1,0,0,0,0,0,14,8,6,0,0,,StanJu00
706,Grant Stuard,TAM,23,LB,17,0,,,0,,,1,0,0,0,0,0,15,8,7,0,0,,StuaGr00
707,Ty Summers,GNB,26,LB,14,0,,,0,,,0,0,1,0,0,0,9,8,1,0,0,,SummTy00
708,Danny Trevathan,CHI,31,LB,5,1,,,0,,,,,,,0,0,19,8,11,1,0,,TrevDa00
709,Broderick Washington Jr.,BAL,25,DT,14,2,,,0,,,,,,,0,1,16,8,8,2,3,,WashBr01
710,Montravius Adams,2TM,26,DT,10,5,0,0,0,0,2,,,,,0,0,15,7,8,2,3,,AdamMo00
711,Breon Borders,2TM,26,DB,12,0,0,0,0,0,2,,,,,0,0,8,7,1,0,0,,BordBr00
712,K.J. Britt,TAM,23,LB,17,0,0,0,0,0,1,,,,,0,0,12,7,5,1,1,,BritKJ00
713,Taco Charlton,PIT,27,DE,11,1,0,0,0,0,1,,,,,0,0.5,18,7,11,0,2,,CharTa00
714,Marqui Christian,CHI,27,DB,17,1,0,0,0,0,1,,,,,0,0,12,7,5,0,0,,ChriMa00
715,Sheldon Day,CLE,27,DT,7,1,0,0,0,0,2,,,,,0,1,21,7,14,0,1,,DayxSh00
716,Isaiah Dunn,NYJ,22,DB,12,1,0,0,0,0,2,,,,,0,0,8,7,1,0,0,,DunnIs00
717,Jalen Elliott,DET,23,S,8,1,,,0,,,,,,,0,0,12,7,5,0,0,,ElliJa05
718,Justin Ellis,BAL,31,NT,17,5,,,0,,,,,,,0,0,18,7,11,0,1,,ElliJu01
719,Tipa Galeai,GNB,24,LB,7,0,,,0,,,,,,,0,1,12,7,5,1,1,,GaleTi01
720,Cam Gill,TAM,24,LB,13,0,,,0,,,,,,,0,1.5,11,7,4,1,3,,GillCa00
721,Kevin Givens,SFO,24,DT,13,0,,,0,,,1,0,0,0,0,0,17,7,10,1,2,,GiveKe01
722,C.J. Goodwin,DAL,31,DB,17,0,,,0,,,,,,,0,0,10,7,3,0,0,,GoodC.00
723,Demetrius Harris,ARI,30,TE,14,4,,,0,,,,,,,0,0,9,7,2,0,0,,HarrDe03
724,Jonathan Harris,DEN,25,DT,3,0,,,0,,,,,,,0,0,10,7,3,0,1,,HarrJo05
725,Trysten Hill,DAL,23,DT,6,0,,,0,,,,,,,0,0.5,11,7,4,0,3,,HillTr00
726,Jalyn Holmes,NOR,25,DE,8,1,0,0,0,0,1,,,,,0,0,14,7,7,2,0,,HolmJa01
727,Malik Jackson,CLE,31,RDT,16,16,0,0,0,0,4,,,,,0,0.5,25,7,18,2,7,,JackMa02
728,Josey Jewell,DEN,27,LB,2,2,0,0,0,0,1,1,0,0,0,0,0,8,7,1,2,0,,JeweJo00
729,Jamir Jones,3TM,23,LB,15,1,,,0,,,,,,,0,0,10,7,3,0,2,,JoneJa11
730,Sam Kamara,CHI,24,DT,8,0,0,0,0,0,1,,,,,0,0,10,7,3,1,0,,KamaSa00
731,Lerentee McCray,JAX,31,LB,12,0,,,0,,,,,,,0,0,11,7,4,1,0,,McCrLe01
732,Steve McLendon,TAM,35,DT,12,0,1,0,0,0,1,1,0,0,0,0,0.5,11,7,4,1,5,,McLeSt00
733,Zech McPhearson,PHI,23,DB,16,1,0,0,0,0,1,,,,,0,0,16,7,9,0,0,,McPhZe00
734,Ty Montgomery,NOR,28,WR,14,3,,,0,,,,,,,0,0,10,7,3,0,0,,MontTy01
735,A.J. Moore,HOU,26,DB,12,0,,,0,,,1,0,0,0,0,0,9,7,2,0,0,,MoorA.00
736,Calvin Munson,2TM,27,LB,10,0,,,0,,,,,,,0,0,11,7,4,1,0,,MunsCa00
737,Keisean Nixon,LVR,24,DB,11,1,,,0,,,,,,,0,0,12,7,5,0,1,,NixoKe00
738,Robert Nkemdiche,SEA,27,DT,9,0,0,0,0,0,1,,,,,0,0,15,7,8,0,1,,NkemRo00
739,Ifeadi Odenigbo,CLE,27,DE,9,0,,,0,,,0,0,1,0,0,0,13,7,6,0,3,,OdenIf00
740,Alex Okafor,KAN,30,DE,17,0,0,0,0,0,2,1,0,0,0,0,1.5,23,7,16,0,7,,OkafAl00
741,Isaiah Oliver,ATL,25,DB,4,3,0,0,0,0,3,1,0,1,2,0,0,11,7,4,0,1,,OlivIs00
742,Will Parks,2TM,27,DB,4,2,0,0,0,0,1,,,,,0,0,9,7,2,1,0,,ParkWi01
743,Kyle Peko,TEN,28,DT,8,3,,,0,,,1,0,0,0,0,2,10,7,3,2,3,,PekoKy00
744,John Reid,SEA,25,CB,11,2,0,0,0,0,2,,,,,0,0,12,7,5,0,0,,ReidJo00
745,Derek Rivers,HOU,27,DE,5,1,,,0,,,,,,,0,1,9,7,2,2,1,,RiveDe00
746,Tim Settle,WAS,24,DT,16,0,,,0,,,0,0,1,-7,0,0,13,7,6,4,0,,SettTi00
747,Tanner Vallejo,ARI,27,LB,10,2,0,0,0,0,1,,,,,0,0.5,11,7,4,1,1,,VallTa00
748,Nahshon Wright,DAL,23,DB,13,1,,,0,,,0,1,0,0,0,0,9,7,2,0,0,,WrigNa00
749,Marcus Allen,PIT,25,DB,16,1,,,0,,,,,,,0,0,13,6,7,0,0,,AlleMa03
750,Dicaprio Bootle,KAN,24,DB,3,0,,,0,,,,,,,0,0,8,6,2,0,0,,BootDi00
751,Cam Brown,NYG,23,LB,12,0,,,0,,,,,,,0,0,9,6,3,0,0,,BrowCa01
752,Vernon Butler,BUF,27,DT,10,1,,,0,,,,,,,0,0,11,6,5,0,1,,ButlVe00
753,Jason Cabinda,DET,25,LB,14,4,,,0,,,,,,,0,0,7,6,1,0,0,,CabiJa00
754,Anthony Chesley,IND,25,DB,9,0,,,0,,,0,0,1,0,0,0,6,6,0,0,0,,ChesAn00
755,DeeJay Dallas,SEA,23,RB,17,0,,,0,,,1,1,1,0,0,0,10,6,4,0,0,,DallDe00
756,Nick Dzubnar,TEN,30,LB,17,0,,,0,,,,,,,0,0,15,6,9,0,0,,DzubNi00
757,Mike Ford,DEN,26,DB,13,0,,,0,,,,,,,0,0,6,6,0,0,0,,FordMi01
758,Thomas Graham,CHI,22,DB,4,1,0,0,0,0,4,,,,,0,0,13,6,7,1,0,,GrahTh00
759,Porter Gustin,CLE,24,DE,6,1,,,0,,,0,0,1,-6,0,0,9,6,3,0,0,,GustPo01
760,Nate Hairston,DEN,27,DB,16,1,0,0,0,0,4,,,,,0,0,9,6,3,0,0,,HairNa00
761,Justin Hamilton,DAL,28,DT,9,0,,,0,,,,,,,0,0,10,6,4,1,2,,HamiJu00
762,Davontae Harris,2TM,26,DB,6,1,,,0,,,,,,,0,0,9,6,3,0,0,,HarrDa05
763,Penny Hart,SEA,25,WR,17,0,,,0,,,,,,,0,0,11,6,5,0,0,,HartPe01
764,Michael Hoecht,LAR,24,DL,17,3,,,0,,,,,,,0,0,7,6,1,0,0,,HoecMi00
765,Travis Homer,SEA,23,RB,14,0,,,0,,,1,0,1,1,0,0,11,6,5,0,0,,HomeTr00
766,Margus Hunt,CHI,34,DE,10,0,,,0,,,,,,,0,0,14,6,8,3,0,,HuntMa00
767,Noah Igbinoghene,MIA,22,CB,7,1,,,0,,,,,,,0,0,6,6,0,0,0,,IgbiNo00
768,Justin Jackson,LAC,25,RB,14,2,,,0,,,0,1,0,0,0,0,7,6,1,0,0,,JackJu01
769,Dre Kirkpatrick,SFO,32,DB,6,1,,,0,,,,,,,0,0,7,6,1,1,0,,KirkDr00
770,Rashard Lawrence,ARI,23,NT,11,7,,,0,,,,,,,0,0,11,6,5,0,0,,LawrRa01
771,Marquel Lee,LVR,26,LB,11,0,,,0,,,,,,,0,0,11,6,5,0,0,,LeexMa01
772,Trey Marshall,LAC,25,DB,14,1,,,0,,,,,,,0,0,19,6,13,0,0,,MarsTr00
773,Henry Mondeaux,PIT,26,DT,15,2,,,0,,,0,0,1,0,0,2,16,6,10,2,2,,MondHe00
774,Dare Ogunbowale,JAX,27,RB,17,2,,,0,,,,,,,0,0,7,6,1,0,0,,OgunDa00
775,Samaje Perine,CIN,26,RB,16,0,,,0,,,,,,,0,0,6,6,0,0,0,,PeriSa00
776,Kevin Peterson,ARI,27,DB,4,2,,,0,,,,,,,0,0,8,6,2,0,0,,PeteKe01
777,Darius Phillips,CIN,26,DB,12,0,0,0,0,0,2,0,4,0,0,0,0,8,6,2,0,0,,PhilDa02
778,Kyle Phillips,NYJ,24,DE,7,1,,,0,,,,,,,0,1,15,6,9,2,3,,PhilKy00
779,Derick Roberson,TEN,26,DE,5,0,,,0,,,,,,,0,1.5,11,6,5,3,4,,RobeDe01
780,Darryl Roberts,WAS,31,DB,6,3,,,0,,,,,,,0,0,12,6,6,0,0,,RobeDa00
781,Brennan Scarlett,MIA,28,LB,13,4,0,0,0,0,1,,,,,0,0,19,6,13,1,1,,ScarBr00
782,Ben Skowronek,LAR,24,WR,14,1,,,0,,,,,,,0,0,8,6,2,0,0,,SkowBe00
783,Teez Tabor,CHI,26,DB,6,1,,,0,,,,,,,0,0,8,6,2,0,0,,TaboTe00
784,Jahlani Tavai,NWE,25,LB,13,0,,,0,,,0,0,1,0,0,0,14,6,8,0,0,,TavaJa00
785,Kemoko Turay,IND,26,LB,13,0,,,0,,,0,0,1,0,0,5.5,9,6,3,5,8,,TuraKe00
786,Joe Walker,ARI,29,LB,12,0,,,0,,,,,,,0,0,11,6,5,1,0,,WalkJo01
787,Dwayne Washington,NOR,27,RB,14,0,,,0,,,,,,,0,0,7,6,1,0,0,,WashDw00
788,Jordan Willis,SFO,26,LB,10,0,,,0,,,1,0,0,0,0,3,15,6,9,2,5,,WillJo09
789,Tavon Wilson,SFO,31,DB,8,1,0,0,0,0,1,,,,,0,0,10,6,4,0,0,,WilsTa00
790,Chase Winovich,NWE,26,LB,13,0,,,0,,,,,,,0,0,11,6,5,0,1,,WinoCh00
791,Charlie Woerner,SFO,24,TE,17,3,,,0,,,,,,,0,0,7,6,1,0,0,,WoerCh00
792,Mark Andrews*+,BAL,26,TE,17,9,,,0,,,0,1,1,0,0,0,6,5,1,0,0,,AndrMa00
793,Eli Ankou,2TM,27,DT,6,1,,,0,,,,,,,0,1,12,5,7,1,1,,AnkoEl00
794,Troy Apke,WAS,26,DB,17,0,,,0,,,0,0,1,0,0,0,6,5,1,0,0,,ApkeTr00
795,Marquise Blair,SEA,24,DB,6,0,0,0,0,0,2,,,,,0,0,9,5,4,1,0,,BlaiMa01
796,Brady Breeze,2TM,24,,9,0,,,0,,,,,,,0,0,6,5,1,0,0,,BreeBr00
797,Isaiah Buggs,PIT,25,NT,10,6,0,0,0,0,1,,,,,0,0,17,5,12,2,0,,BuggIs00
798,Mike Daniels,CIN,32,DT,2,1,,,0,,,,,,,0,0,5,5,0,1,0,,DaniMi00
799,Corn Elder,WAS,27,DB,5,0,0,0,0,0,1,,,,,0,0,5,5,0,0,0,,EldeCo00
800,Deshazor Everett,WAS,29,DB,14,0,,,0,,,,,,,0,0,10,5,5,0,0,,EverDe01
801,Breiden Fehoko,LAC,25,DT,8,1,,,0,,,,,,,0,0,13,5,8,0,0,,FehoBr01
802,Clayton Fejedelem,MIA,28,DB,17,0,,,0,,,0,1,0,-1,0,0,7,5,2,0,0,,FejeCl00
803,Neville Gallimore,DAL,24,DT,5,4,,,0,,,,,,,0,1.5,13,5,8,3,2,,GallNe00
804,Harrison Hand,MIN,23,CB,9,0,,,0,,,,,,,0,0,5,5,0,0,0,,HandHa00
805,Justin Hardee,NYJ,27,WR,16,0,,,0,,,,,,,0,0,12,5,7,0,0,,HardJu01
806,Jamycal Hasty,SFO,25,RB,11,0,,,0,,,0,2,0,0,0,0,5,5,0,0,0,,HastJa02
807,KhaDarel Hodge,DET,26,WR,16,1,,,0,,,,,,,0,0,5,5,0,0,0,,HodgKh00
808,Bryce Huff,NYJ,23,RDE,9,7,,,0,,,,,,,0,2,14,5,9,1,8,,HuffBr00
809,Shemar Jean-Charles,GNB,23,DB,14,0,,,0,,,,,,,0,0,8,5,3,0,0,,JeanSh00
810,Chris Jones,TEN,26,DB,7,0,0,0,0,0,1,,,,,0,0,7,5,2,0,0,,JoneCh06
811,Khalid Kareem,CIN,23,DE,7,1,,,0,,,1,0,1,4,0,0,9,5,4,1,2,,KareKh00
812,Jake Kumerow,BUF,29,WR,15,2,,,0,,,0,0,1,0,0,0,5,5,0,0,0,,KumeJa00
813,P.J. Locke,DEN,24,DB,16,0,,,0,,,,,,,0,0,6,5,1,0,1,,LockPJ00
814,Jovante Moffatt,CLE,25,S,5,0,,,0,,,,,,,0,0,9,5,4,0,0,,MoffJo01
815,Rakeem Nunez-Roches,TAM,28,DT,16,1,,,0,,,1,0,0,0,0,0,17,5,12,3,1,,NuneRa00
816,Dayo Odeyingbo,IND,22,DE,10,0,,,0,,,1,0,0,0,0,0.5,6,5,1,0,1,,OdeyDa00
817,Wyatt Ray,CIN,25,LB,15,1,,,0,,,1,0,0,0,0,1,15,5,10,0,2,,RayxWy01
818,Sheldrick Redwine,2TM,25,DB,6,0,,,0,,,,,,,0,0,8,5,3,0,0,,RedwSh00
819,J.R. Reed,2TM,25,S,9,0,,,0,,,,,,,0,0,13,5,8,0,0,,ReedJR01
820,Giovanni Ricci,CAR,25,FB,16,1,,,0,,,,,,,0,0,7,5,2,0,0,,RiccGi00
821,Bunmi Rotimi,WAS,26,DE,9,1,,,0,,,,,,,0,1,10,5,5,1,1,,RotiBu00
822,Keith Smith,ATL,29,FB,17,8,,,0,,,,,,,0,0,8,5,3,0,0,,SmitKe03
823,Tye Smith,MIN,28,DB,5,0,,,0,,,,,,,0,0,6,5,1,0,0,,SmitTy01
824,Equanimeous St. Brown,GNB,25,WR,13,2,,,0,,,,,,,0,0,7,5,2,0,0,,St.BEq00
825,Deionte Thompson,ARI,24,DB,17,0,,,0,,,,,,,0,0,8,5,3,0,0,,ThomDe06
826,Eric Tomlinson,BAL,29,TE,17,7,,,0,,,,,,,0,0,5,5,0,0,0,,TomlEr01
827,Jacob Tuioti-Mariner,ATL,25,DT,6,0,0,0,0,0,1,,,,,0,2,9,5,4,2,2,,TuioJa00
828,Tim Ward,NYJ,24,DE,11,0,0,0,0,0,2,,,,,0,0,12,5,7,0,0,,WardTi00
829,Nsimba Webster,CHI,25,WR,6,0,,,0,,,0,1,0,0,0,0,6,5,1,0,0,,WebsNs00
830,Daniel Wise,WAS,25,DT,6,1,,,0,,,,,,,0,0,10,5,5,1,1,,WiseDa01
831,Daryl Worley,2TM,26,DB,4,0,,,0,,,,,,,0,0,7,5,2,0,0,,WorlDa00
832,Tyrell Adams,2TM,29,LB,7,0,,,0,,,1,0,0,0,0,0,4,4,0,0,0,,AdamTy00
833,Dakota Allen,JAX,26,LB,14,1,,,0,,,1,0,0,0,0,0,9,4,5,0,0,,AlleDa01
834,Stephen Anderson,LAC,28,TE,17,4,,,0,,,,,,,0,0,5,4,1,0,0,,AndeSt01
835,JJ Arcega-Whiteside,PHI,25,WR,16,2,,,0,,,1,0,1,0,0,0,5,4,1,0,0,,ArceJJ00
836,Chris Banjo,ARI,31,DB,16,0,,,0,,,,,,,0,0,7,4,3,0,0,,BanjCh00
837,Daren Bates,ATL,31,LB,7,0,,,0,,,,,,,0,0,6,4,2,0,0,,BateDa00
838,Christian Blake,ATL,25,WR,16,0,,,0,,,,,,,0,0,4,4,0,0,0,,BlakCh00
839,Terrell Burgess,LAR,23,S,16,2,,,0,,,,,,,0,0,10,4,6,0,0,,BurgTe00
840,Austin Calitro,CIN,27,LB,5,0,,,0,,,,,,,0,0,6,4,2,0,0,,CaliAu00
841,Maurice Canady,DAL,27,DB,8,0,,,0,,,,,,,0,0,6,4,2,0,0,,CanaMa00
842,Cethan Carter,MIA,26,TE,16,1,,,0,,,,,,,0,0,8,4,4,0,0,,CartCe00
843,Corey Clement,DAL,27,RB,17,0,,,0,,,,,,3,0,0,4,4,0,0,0,,ClemCo00
844,Marquise Copeland,LAR,24,DT,9,0,,,0,,,,,,,0,0,10,4,6,1,0,,CopeMa01
845,Tyler Davis,GNB,24,TE,14,0,,,0,,,,,,,0,0,5,4,1,0,0,,DaviTy02
846,Daniel Ekuale,NWE,27,DT,7,0,,,0,,,,,,,0,2,5,4,1,2,2,,EkuaDa00
847,Chris Evans,CIN,24,RB,14,1,,,0,,,,,,,0,0,4,4,0,0,0,,EvanCh02
848,Caleb Farley,TEN,23,DB,3,1,0,0,0,0,1,,,,,0,0,4,4,0,0,0,,FarlCa00
849,Darrick Forrest,WAS,22,DB,8,0,,,0,,,,,,,0,0,7,4,3,0,1,,ForrDa00
850,Jordan Glasgow,IND,25,LB,12,0,,,0,,,,,,,0,0,6,4,2,0,0,,GlasJo00
851,Kemon Hall,LAC,24,DB,16,0,,,0,,,0,0,1,0,0,0,7,4,3,0,1,,HallKe01
852,De'Jon Harris,WAS,24,LB,5,0,,,0,,,,,,,0,1,4,4,0,1,1,,HarrDe10
853,Khaleke Hudson,WAS,24,S,12,1,,,0,,,,,,,0,0,9,4,5,0,1,,HudsKh00
854,Juju Hughes,LAR,23,DB,7,0,,,0,,,,,,,0,0,5,4,1,0,0,,HughJu00
855,Godwin Igwebuike,DET,27,DB,17,1,,,0,,,0,2,0,0,0,0,7,4,3,0,0,,IgweGo00
856,Joel Iyiegbuniwe,CHI,26,LB,11,0,,,0,,,1,0,0,0,0,0,4,4,0,0,0,,IyieJo00
857,Caleb Johnson,CHI,23,LB,14,0,,,0,,,0,0,1,0,0,0,8,4,4,0,0,,JohnCa04
858,Patrick Jones II,MIN,23,DE,9,0,,,0,,,,,,,0,0,7,4,3,0,0,,JonePa00
859,Taiwan Jones,BUF,33,RB,17,0,,,0,,,0,0,1,0,0,0,6,4,2,0,0,,JoneTa00
860,Brandon King,NWE,28,DB,16,0,,,0,,,,,,,0,0,10,4,6,0,0,,KingBr02
861,Cassius Marsh,CHI,29,DE,4,0,,,0,,,,,,,0,1,6,4,2,0,2,,MarsCa00
862,Jared Mayden,PHI,23,S,4,0,,,0,,,,,,,0,0,6,4,2,0,0,,MaydJa01
863,Herb Miller,CLE,24,DB,9,0,,,0,,,,,,,0,0,5,4,1,0,0,,MillHe01
864,Darnell Mooney,CHI,24,WR,17,14,,,0,,,,,,,0,0,4,4,0,0,0,,MoonDa00
865,Nick Moore,BAL,29,LS,17,0,,,0,,,,,,,0,0,4,4,0,0,0,,MoorNi00
866,Larrell Murchison,TEN,24,DE,11,5,,,0,,,,,,,0,0,8,4,4,1,0,,MurcLa00
867,Dorian O'Daniel,KAN,27,LB,17,0,,,0,,,,,,,0,0,7,4,3,0,0,,ODanDo00
868,Steven Parker,NYG,26,DB,9,0,0,0,0,0,2,,,,,0,0,6,4,2,0,0,,ParkSt00
869,Aaron Patrick,DEN,25,LB,12,1,,,0,,,,,,,0,0,8,4,4,0,0,,PatrAa00
870,John Penisini,DET,24,DT,16,0,0,0,0,0,1,,,,,0,0,14,4,10,0,1,,PeniJo00
871,Tony Pollard,DAL,24,RB,15,0,,,0,,,0,2,1,0,0,0,5,4,1,0,0,,PollTo00
872,Malcolm Roach,NOR,23,DT,7,2,1,5,0,5,1,,,,,0,0,10,4,6,0,2,,RoacMa01
873,Trent Sherfield,SFO,25,WR,17,1,,,0,,,0,0,2,0,0,0,4,4,0,0,0,,SherTr00
874,John Simon,2TM,31,DE,3,0,,,0,,,,,,,0,0,6,4,2,0,1,,SimoJo01
875,Cam Sims,WAS,25,WR,14,3,,,0,,,,,,,0,0,6,4,2,0,0,,SimsCa00
876,Andre Smith,BUF,24,LB,15,0,,,0,,,0,0,1,0,0,0,10,4,6,0,0,,SmitAn04
877,Chris Smith,HOU,29,DE,4,0,,,0,,,,,,,0,1.5,8,4,4,1,3,,SmitCh03
878,Ryan Smith,LAC,28,DB,4,1,,,0,,,,,,,0,0,5,4,1,0,0,,SmitRy00
879,Noah Spence,CIN,27,LB,2,0,,,0,,,,,,,0,0,6,4,2,0,2,,SpenNo00
880,Kevin Strong,2TM,25,DT,6,0,,,0,,,,,,,0,0,6,4,2,0,0,,StroKe00
881,James Vaughters,ATL,28,LB,10,0,,,0,,,1,0,0,0,0,1,8,4,4,0,4,,VaugJa01
882,Tylan Wallace,BAL,22,WR,17,1,,,0,,,,,,,0,0,9,4,5,0,0,,WallTy00
883,Damien Williams,CHI,29,RB,12,2,,,0,,,,,,,0,0,5,4,1,0,0,,WillDa05
884,Chris Williamson,ATL,24,CB,5,1,,,0,,,,,,,0,0,5,4,1,0,0,,WillCh07
885,Oshane Ximines,NYG,25,DE,10,0,0,0,0,0,3,,,,,0,0,13,4,9,0,2,,XimiOs00
886,Olamide Zaccheaus,ATL,24,WR,17,8,,,0,,,,,,,0,0,5,4,1,0,0,,ZaccOl01
887,Brandon Zylstra,CAR,28,WR,13,3,,,0,,,,,,,0,0,7,4,3,0,0,,ZylsBr00
888,Henry Anderson,NWE,30,DE,4,0,,,0,,,,,,,0,0,3,3,0,0,0,,AndeHe00
889,Quinton Bohanna,DAL,22,DT,14,1,,,0,,,,,,,0,0,10,3,7,0,0,,BohaQu00
890,Devontae Booker,NYG,29,RB,16,4,,,0,,,,,,,0,0,3,3,0,0,0,,BookDe00
891,Derek Carrier,LVR,31,TE,5,1,,,0,,,,,,,0,0,3,3,0,0,0,,CarrDe00
892,Blake Cashman,NYJ,25,LB,3,1,,,0,,,,,,,0,0,3,3,0,0,0,,CashBl00
893,Tyrie Cleveland,DEN,24,WR,7,0,,,0,,,,,,,0,0,4,3,1,0,0,,ClevTy00
894,L.J. Collier,SEA,26,DE,10,0,0,0,0,0,1,,,,,0,0,8,3,5,1,5,,CollLJ00
895,Austin Corbett,LAR,26,RG,17,17,,,0,,,,,,,0,0,3,3,0,0,0,,CorbAu00
896,Ken Crawley,NOR,28,DB,6,0,,,0,,,,,,,0,0,3,3,0,0,0,,CrawKe02
897,Darrell Daniels,ARI,27,TE,15,4,,,0,,,,,,,0,0,6,3,3,0,0,,DaniDa02
898,Carlos Davis,PIT,25,DT,4,0,,,0,,,,,,,0,0,5,3,2,1,0,,DaviCa03
899,Michael Dwumfour,HOU,23,DT,3,1,,,0,,,,,,,0,0.5,5,3,2,2,3,,DwumMi00
900,Jordan Evans,CIN,26,LB,5,0,,,0,,,,,,,0,0,5,3,2,0,0,,EvanJo01
901,Jaylon Ferguson,BAL,26,DE,10,0,,,0,,,,,,,0,0,6,3,3,0,3,,FergJa02
902,Dee Ford,SFO,30,LB,6,0,,,0,,,1,0,0,0,0,3,5,3,2,2,4,,FordDe00
903,Ryan Griffin,NYJ,31,TE,14,12,,,0,,,0,1,1,0,0,0,4,3,1,0,0,,GrifRy00
904,Josh Harris*,ATL,32,DB,17,0,,,0,,,,,,,0,0,7,3,4,0,0,,HarrJo02
905,Trent Harris,NYG,26,DT,4,0,,,0,,,,,,,0,0,7,3,4,0,0,,HarrTr01
906,Bruce Hector,DET,27,DT,3,0,,,0,,,,,,,0,0,5,3,2,0,0,,HectBr00
907,Jaycee Horn,CAR,22,DB,3,3,1,13,0,13,1,,,,,0,0,5,3,2,0,0,,HornJa00
908,Phil Hoskins,CAR,24,DT,3,0,,,0,,,,,,,0,1,4,3,1,1,1,,HoskPh00
909,Albert Huggins,NOR,24,DT,9,1,,,0,,,,,,,0,0,16,3,13,0,2,,HuggAl01
910,Raymond Johnson,NYG,23,DE,15,0,,,0,,,,,,,0,1,4,3,1,1,1,,JohnRa02
911,Zay Jones,LVR,26,WR,17,9,,,0,,,0,1,0,0,0,0,4,3,1,0,0,,JoneZa00
912,Ryan Kerrigan,PHI,33,DE,16,2,,,0,,,,,,,0,0,3,3,0,1,2,,KerrRy00
913,Jordan Kunaszyk,WAS,25,LB,11,0,,,0,,,,,,,0,0,4,3,1,0,0,,KunaJo00
914,Chris Lammons,KAN,25,DB,12,0,,,0,,,0,0,1,0,0,0,6,3,3,0,0,,LammCh00
