Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
499,Mike Pennel,NYJ,27,RDE/NT,16,7,0,2,1,50.00%,17,17,8.5,1,118.7,3.5,5,12,0,1,2,0,3,27,1,3.60%,PennMi00
500,Brooks Reed,ATL,31,RDE,16,8,0,3,2,66.70%,21,10.5,7,0,86.8,2.7,8,13,5,5,1,1,7,24,1,4.00%,ReedBr00
501,Damion Square,LAC,29,RDE/LDE,16,11,0,1,0,0.00%,0,,0,0,39.6,1,0,0,0,0,3,3,7,31,2,6.10%,SquaDa00
502,Jamar Taylor,2TM,28,DB,14,3,0,31,22,71.00%,378,17.2,12.2,1,122.8,11.2,256,122,1,0,0,0,0,18,4,18.20%,TaylJa01
503,Earl Thomas,SEA,29,DB,4,4,3,9,3,33.30%,43,14.3,4.8,1,47.2,11.8,35,8,4,1,0,0,1,22,0,0.00%,ThomEa99
504,Beau Allen,TAM,27,RDT,14,8,0,0,0,,0,,,0,,,0,0,0,1,3,0,4,20,2,9.10%,AlleBe00
505,Adrian Colbert,SFO,25,FS,7,6,0,13,7,53.80%,143,20.4,11,2,132.4,21.8,128,15,2,0,0,0,0,21,4,16.00%,ColbAd00
506,Vinny Curry,TAM,30,LDE,12,7,0,2,1,50.00%,9,9,4.5,0,62.5,1.5,0,9,0,3,3,2.5,9,21,1,4.50%,CurrVi00
507,Kavon Frazier,DAL,24,DB,16,2,0,16,12,75.00%,148,12.3,9.3,3,142.7,5.9,56,92,2,0,0,1,1,23,5,17.90%,FrazKa00
508,Lano Hill,SEA,23,DB,13,2,0,13,5,38.50%,48,9.6,3.7,0,49.5,7.8,22,26,17,1,1,0,2,24,2,7.70%,HillDe02
509,Wes Horton,CAR,28,RDE,16,8,0,1,1,100.00%,0,0,0,0,79.2,-1,-1,1,1,5,1,1.5,10,24,5,17.20%,HortWe00
510,Quinton Jefferson,SEA,25,LDE,16,12,0,0,0,,0,,,0,,,0,0,0,9,10,3,23,25,4,13.80%,JeffQu00
511,Mychal Kendricks,SEA,28,LB,4,3,0,9,7,77.80%,42,6,4.7,0,86.1,2.4,3,39,10,1,1,2,4,19,6,24.00%,KendMy00
512,Zach Kerr,DEN,28,DT,16,0,0,0,0,,0,,,0,,,0,0,0,6,0,1.5,8,33,2,5.70%,KerrZa00
513,Sean Lee,DAL,32,RLB,7,5,0,14,11,78.60%,153,13.9,10.9,0,112.2,7.5,77,76,13,0,1,0.5,2,30,4,11.80%,LeexSe99
514,Chris Long,PHI,33,DE,16,0,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,7,13,11,6.5,32,23,2,8.00%,LongCh99
515,Takkarist McKinley,ATL,23,RDE,15,8,0,1,1,100.00%,17,17,17,0,118.7,-7,-7,24,1,10,7,7,25,22,2,8.30%,McKiTa00
516,Nick Perry,GNB,28,ROLB,9,9,0,3,3,100.00%,18,6,6,0,91.7,2.3,7,11,27,4,0,1.5,6,24,2,7.70%,PerrNi00
517,Jordan Phillips,2TM,26,DT,16,0,0,1,1,100.00%,9,9,9,0,104.2,0,0,9,0,3,0,1,4,24,4,14.30%,PhilJo01
518,Deadrin Senat,ATL,24,DT,15,2,0,1,1,100.00%,-1,-1,-1,0,79.2,-1,-1,0,0,2,3,0,5,30,2,6.30%,SenaDe00
519,LeShaun Sims,TEN,25,DB,16,2,0,22,14,63.60%,146,10.4,6.6,1,97.9,8.2,80,66,8,0,1,0,1,22,3,12.00%,SimsLe00
520,Breeland Speaks,KAN,23,DT,16,4,0,7,7,100.00%,77,11,11,0,112.5,-0.6,-4,81,21,7,4,1.5,13,24,3,11.10%,SpeaBr00
521,Vincent Taylor,MIA,24,DT,8,0,0,2,2,100.00%,13,6.5,6.5,0,93.7,-2,-4,17,0,1,0,2,3,27,2,6.90%,TaylVi00
522,Jordan Willis,CIN,23,LB,16,1,0,0,0,,0,,,0,,,0,0,0,4,4,1,9,20,4,16.70%,WillJo09
523,Deatrich Wise Jr.,NWE,24,RDE,16,5,0,0,0,,0,,,0,,,0,0,0,5,5,4.5,15,30,6,16.70%,WiseDe00
524,Antwaun Woods,DAL,25,RDT,15,15,0,0,0,,0,,,0,,,0,0,0,7,3,1.5,12,34,4,10.50%,WoodAn02
525,K.J. Wright,SEA,29,RLB,5,5,0,19,12,63.20%,131,10.9,6.9,1,101,3.1,51,80,4,1,0,0,1,23,4,14.80%,WrigK.00
526,Ricardo Allen,ATL,27,DB,3,3,1,19,6,31.60%,82,13.7,4.3,0,24.5,11.1,39,43,0,0,0,0,0,17,2,10.50%,AlleRi00
527,Jason Cabinda,OAK,22,LB,10,3,0,6,4,66.70%,50,12.5,8.3,0,92.4,12,24,26,5,1,1,0,2,21,1,4.50%,CabiJa00
528,Keion Crossen,NWE,22,DB,11,0,0,8,7,87.50%,97,13.9,12.1,0,117.2,14,89,8,0,0,0,0,0,14,0,0.00%,CrosKe00
529,Zaire Franklin,IND,22,LB,16,2,0,15,13,86.70%,148,11.4,9.9,0,107.8,6.1,64,84,10,0,0,0,0,29,2,6.50%,FranZa00
530,Nathan Gerry,PHI,23,DB,13,2,1,12,10,83.30%,97,9.7,8.1,1,93.4,5.2,50,47,2,0,0,0,0,23,2,8.00%,GerrNa00
531,George Iloka,MIN,28,DB,16,3,0,4,2,50.00%,46,23,11.5,0,91.7,18,38,8,0,0,0,0,0,16,0,0.00%,IlokGe00
532,Derrick Johnson,OAK,36,LB,6,1,0,6,5,83.30%,44,8.8,7.3,0,97.2,6.2,37,7,3,1,0,0,1,17,3,15.00%,JohnDe25
533,Kevin King,GNB,23,RCB,6,6,1,24,13,54.20%,143,11,6,3,94.3,12,94,49,1,0,0,0,0,17,3,15.00%,KingKe01
534,Trent Murphy,BUF,28,LDE,13,10,0,6,5,83.30%,13,2.6,2.2,0,79.2,-0.5,-6,19,1,8,4,4,17,24,7,22.60%,MurpTr00
535,Julius Peppers,CAR,38,RDE,16,8,0,2,1,50.00%,18,18,9,0,81.2,8.5,6,12,0,6,4,5,15,22,1,4.30%,PeppJu99
536,Chris Smith,CLE,26,DE,16,2,0,0,0,,0,,,0,,,0,0,6,4,1,1,7,21,4,16.00%,SmitCh03
537,Daniel Sorensen,KAN,28,DB,7,3,1,18,10,55.60%,121,12.1,6.7,3,92.8,9.3,81,40,13,1,1,0,2,26,3,10.30%,SoreDa01
538,Kevin Toliver,CHI,23,DB,15,1,0,18,12,66.70%,128,10.7,7.1,0,87.3,12.6,115,13,0,0,0,0,0,16,0,0.00%,ToliKe00
539,Taven Bryan,JAX,22,DT,16,1,0,1,1,100.00%,9,9,9,0,104.2,1,1,8,0,2,1,1,4,20,1,4.80%,BryaTa00
540,Jonathan Bullard,CHI,25,DE,16,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,18,2,10.00%,BullJo00
541,Taco Charlton,DAL,24,RDE,11,7,0,1,0,0.00%,0,,0,0,39.6,6,0,0,0,7,2,1,10,27,3,10.00%,CharTa00
542,Dylan Cole,HOU,24,LB,8,0,0,9,8,88.90%,74,9.3,8.2,1,138,2.7,20,54,5,0,0,0,0,13,5,27.80%,ColeDy00
543,Brandon Dunn,HOU,26,NT,14,10,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,24,2,7.70%,DunnBr00
544,Poona Ford,SEA,23,DT,11,1,0,1,0,0.00%,0,,0,0,39.6,-2,0,0,0,5,2,0,7,21,0,0.00%,FordPo00
545,Rayshawn Jenkins,LAC,24,DB,15,1,0,9,6,66.70%,32,5.3,3.6,1,109.5,4.9,10,22,4,0,1,0.5,2,23,0,0.00%,JenkRa00
546,Austin Johnson,TEN,24,NT,16,9,0,0,0,,0,,,0,,,0,0,0,2,0,1,3,22,1,4.30%,JohnAu01
547,Joseph Jones,DEN,24,LB,16,0,0,1,1,100.00%,2,2,2,0,79.2,2,2,0,0,0,0,0,0,16,0,0.00%,JoneJo05
548,Aaron Lynch,CHI,25,DE,13,3,1,4,3,75.00%,40,13.3,10,1,106.2,6,16,24,9,4,3,3,10,16,2,11.10%,LyncAa00
549,Hayes Pullard,LAC,26,LB,9,0,0,8,7,87.50%,42,6,5.3,0,88.5,3.8,24,18,2,0,0,0,0,18,0,0.00%,PullHa00
550,DeShawn Shead,DET,29,DB,12,1,0,19,15,78.90%,290,19.3,15.3,2,153.8,16.4,216,74,1,0,0,0,0,18,3,14.30%,SheaDe00
551,Terrance Smith,KAN,25,LB,7,0,0,23,15,65.20%,166,11.1,7.2,0,86.5,5.7,52,114,13,1,0,1,2,22,4,15.40%,SmitTe04
552,Julian Stanford,BUF,28,LB,13,1,0,7,6,85.70%,68,11.3,9.7,0,107.1,7.4,48,20,5,0,0,1,1,15,1,6.30%,StanJu00
553,Chris Wormley,BAL,25,NT,16,6,0,0,0,,0,,,0,,,0,0,0,6,1,1,8,16,3,15.80%,WormCh00
554,Tyson Alualu,PIT,31,DT,15,2,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,22,1,4.30%,AluaTy99
555,De'Vante Bausby,PHI,25,DB,6,1,0,13,11,84.60%,203,18.5,15.6,1,144.4,12.5,114,89,0,0,0,0,0,14,4,22.20%,BausDe00
556,Anthony Chickillo,PIT,26,DE,16,0,0,7,4,57.10%,32,8,4.6,0,68.7,2.3,5,27,21,2,1,1.5,5,24,0,0.00%,ChicAn00
557,Maliek Collins,DAL,23,LDT,13,9,0,0,0,,0,,,0,,,0,0,0,6,4,3,13,19,3,13.60%,CollMa00
558,Kamalei Correa,TEN,24,LB,13,4,0,5,5,100.00%,75,15,15,0,118.7,3.8,19,56,11,1,1,3.5,6,19,4,17.40%,CorrKa00
559,Marcus Davenport,NOR,22,DE,13,0,0,1,1,100.00%,4,4,4,0,83.3,-3,-3,7,1,3,9,4.5,17,22,1,4.30%,DaveMa00
560,Mario Edwards,NYG,24,DE,15,0,0,0,0,,0,,,0,,,0,0,0,1,3,2,7,14,0,0.00%,EdwaMa01
561,Rashaan Gaulden,CAR,23,DB,15,0,0,3,1,33.30%,8,8,2.7,1,81.9,6.7,2,6,0,0,0,0,0,17,3,15.00%,GaulRa00
562,Nick Kwiatkoski,CHI,25,LB,16,1,0,7,5,71.40%,60,12,8.6,0,97.3,4.4,26,34,6,0,1,0,1,15,0,0.00%,KwiaNi00
563,Ryan Lewis,BUF,24,DB,7,3,0,19,13,68.40%,164,12.6,8.6,0,95.1,10.7,100,64,1,0,0,0,0,15,3,16.70%,LewiRy01
564,Kyle Love,CAR,32,DT,16,2,0,0,0,,0,,,0,,,0,0,0,4,2,1.5,8,19,3,13.60%,LoveKy00
565,Greg Mabin,SFO,24,DB,13,1,0,18,10,55.60%,160,16,8.9,2,122.5,14.2,146,14,0,0,0,0,0,16,2,11.10%,MabiGr00
566,Tyler Matakevich,PIT,26,LB,16,1,0,4,4,100.00%,37,9.3,9.3,0,105.2,7.8,31,6,1,0,0,0,0,16,0,0.00%,MataTy00
567,Tyler Patmon,JAX,27,DB,12,2,0,15,12,80.00%,136,11.3,9.1,0,104.4,9.2,89,47,9,4,0,0,4,14,0,0.00%,PatmTy00
568,Brennan Scarlett,HOU,25,LB,12,3,1,7,5,71.40%,34,6.8,4.9,0,42.3,4.9,17,17,6,0,2,0,2,18,1,5.30%,ScarBr00
569,Tre Sullivan,PHI,24,DB,12,1,0,12,7,58.30%,49,7,4.1,0,67.7,9.3,10,39,0,0,0,0,0,17,3,15.00%,SullTr01
570,Manti Te'o,NOR,27,LB,5,2,0,11,6,54.50%,32,5.3,2.9,0,60,3.5,11,21,6,0,0,0,0,18,1,5.30%,TeoxMa00
571,Kyzir White,LAC,22,DB,3,3,1,16,8,50.00%,97,12.1,6.1,1,63.8,6.9,39,58,0,0,0,0,0,17,2,10.50%,WhitKy00
572,Montravius Adams,GNB,23,DT,16,1,0,0,0,,0,,,0,,,0,0,0,0,0,1.5,2,20,0,0.00%,AdamMo00
573,Derek Barnett,PHI,22,LDE,6,6,0,0,0,,0,,,0,,,0,0,1,3,5,2.5,11,16,1,5.90%,BarnDe01
574,Su'a Cravens,DEN,23,LB,5,0,0,9,9,100.00%,125,13.9,13.9,0,118.7,9.3,84,41,5,0,1,0,1,18,0,0.00%,CravSu00
575,Matthias Farley,IND,26,DB,5,1,1,15,10,66.70%,158,15.8,10.5,1,96,9.9,116,42,2,0,0,0,0,19,3,13.60%,FarlMa00
576,E.J. Gaines,CLE,26,DB,6,2,1,20,8,40.00%,127,15.9,6.4,0,41,11.3,85,42,2,0,0,0,0,13,4,23.50%,GainE.00
577,Kemal Ishmael,ATL,27,DB,16,0,0,3,3,100.00%,36,12,12,0,116.7,6,18,18,0,0,0,0,0,21,0,0.00%,IshmKe00
578,D.J. Jones,SFO,23,DT,10,4,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,17,2,10.50%,JoneD.01
579,Emmanuel Lamur,2TM,29,LB,10,4,0,2,1,50.00%,8,8,4,0,60.4,28,3,5,3,0,0,0,0,13,2,13.30%,LamuEm00
580,Haloti Ngata,PHI,34,LDT,13,9,0,1,0,0.00%,0,,0,0,39.6,-6,0,0,0,1,2,1,4,17,1,5.60%,NgatHa20
581,Vincent Rey,CIN,31,LB,16,2,0,5,3,60.00%,31,10.3,6.2,0,77.9,3.2,-3,34,7,0,0,0,0,19,0,0.00%,ReyxVi00
582,Craig Robertson,NOR,30,LB,16,0,0,3,2,66.70%,21,10.5,7,0,86.8,4.7,12,9,6,0,0,1,1,14,0,0.00%,RobeCr00
583,Shamar Stephen,SEA,27,RDT,15,14,0,1,1,100.00%,2,2,2,0,79.2,2,2,0,0,1,1,2,4,25,2,7.40%,StepSh00
584,Kemoko Turay,IND,23,LB,14,3,0,1,1,100.00%,11,11,11,0,112.5,7,7,4,1,8,6,4,19,15,1,6.30%,TuraKe00
585,Chris Conte,TAM,29,DB,3,3,0,6,4,66.70%,47,11.8,7.8,0,90.3,10.5,39,8,0,0,0,0,0,14,0,0.00%,ContCh00
586,Dane Cruikshank,TEN,23,DB,12,0,0,2,2,100.00%,3,1.5,1.5,0,79.2,-2.5,-5,8,0,0,0,0,0,11,1,8.30%,CruiDa00
587,Mike Daniels,GNB,29,RDE,10,9,0,0,0,,0,,,0,,,0,0,0,11,1,2,14,18,2,10.00%,DaniMi00
588,Nick DeLuca,JAX,23,LB,9,2,0,4,3,75.00%,19,6.3,4.8,1,124,2.3,8,11,8,1,0,1,2,12,1,7.70%,DeLuNi00
589,Bryce Hager,LAR,26,LB,16,0,0,5,3,60.00%,12,4,2.4,0,64.6,1.4,0,12,4,0,0,0,0,14,0,0.00%,HageBr00
590,Tre Herndon,JAX,22,DB,11,0,0,8,6,75.00%,73,12.2,9.1,1,142.2,8,51,22,1,0,0,0,0,13,1,7.10%,HernTr00
591,Jourdan Lewis,DAL,23,DB,15,1,1,19,13,68.40%,96,7.4,5.1,0,58.2,6.1,30,66,8,1,0,0,1,12,1,7.70%,LewiJo01
592,Star Lotulelei,BUF,29,RDT,16,16,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,17,0,0.00%,LotuSt00
593,Rontez Miles,NYJ,30,DB,8,1,0,1,1,100.00%,8,8,8,0,100,6,6,2,0,0,0,0,0,11,0,0.00%,MileRo00
594,Siran Neal,BUF,24,DB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,1,1,11,0,0.00%,NealSi00
595,Nick Nelson,OAK,22,DB,10,3,0,30,18,60.00%,307,17.1,10.2,4,134.3,13.6,177,130,6,0,0,0,0,20,3,13.00%,NelsNi00
596,Roy Robertson-Harris,CHI,25,DE,16,0,0,0,0,,0,,,0,,,0,0,0,7,5,3,16,22,1,4.30%,RobeRo00
597,Josh Shaw,2TM,26,DB,8,0,0,7,6,85.70%,79,13.2,11.3,0,113.7,10.3,62,17,0,0,0,0,0,12,1,7.70%,ShawJo00
598,Danny Shelton,NWE,25,NT,13,1,0,1,0,0.00%,0,,0,0,39.6,0,0,0,0,1,1,0,3,21,0,0.00%,ShelDa01
599,Nathan Stupar,NYG,30,LB,16,1,0,5,4,80.00%,22,5.5,4.4,1,124.6,1.6,3,19,1,0,0,0,0,14,1,6.70%,StupNa01
600,Kyle Wilber,OAK,29,LB,14,0,0,2,1,50.00%,9,9,4.5,0,62.5,4,3,6,1,3,0,0,3,15,2,11.80%,WilbKy00
601,Brandon Williams,ARI,26,DB,16,0,0,7,4,57.10%,80,20,11.4,1,136.9,13.4,47,33,0,0,0,0,0,10,2,16.70%,WillBr07
602,Al Woods,IND,31,LDT,14,8,0,0,0,,0,,,0,,,0,0,0,7,2,0,9,24,1,4.00%,WoodAl99
603,Ja'Whaun Bentley,NWE,22,LB,3,2,1,8,6,75.00%,56,9.3,7,0,54.2,5.9,12,44,14,0,1,0,1,14,1,6.70%,BentJa00
604,Terrence Brooks,NYJ,26,DB,16,0,0,3,0,0.00%,0,,0,0,39.6,25,0,0,1,0,0,0,0,10,2,16.70%,BrooTe00
605,Riley Bullough,TAM,25,LB,9,3,0,5,2,40.00%,24,12,4.8,0,55.4,9.6,6,18,0,0,0,0,0,14,0,0.00%,BullRi00
606,Adrian Clayborn,NWE,30,DE,14,1,0,0,0,,0,,,0,,,0,0,1,8,8,2.5,20,11,3,21.40%,ClayAd00
607,William Compton,TEN,29,LB,12,2,0,3,1,33.30%,7,7,2.3,0,42.4,5.7,3,4,5,0,0,0,0,16,0,0.00%,CompWi00
608,Sheldon Day,SFO,24,DT,12,0,0,0,0,,0,,,0,,,0,0,0,9,1,2,12,11,1,8.30%,DayxSh00
609,De'Vante Harris,TAM,25,DB,10,1,0,11,6,54.50%,73,12.2,6.6,0,75.2,11.5,39,34,0,0,0,0,0,10,2,16.70%,HarrDe04
610,Ramon Humber,2TM,31,LB,15,0,0,6,5,83.30%,45,9,7.5,0,97.9,-0.8,2,43,4,0,0,0,0,9,1,10.00%,HumbRa00
611,Joel Iyiegbuniwe,CHI,23,LB,16,0,0,4,3,75.00%,24,8,6,0,89.6,2,-5,29,4,0,0,0,0,9,0,0.00%,IyieJo00
612,Branden Jackson,SEA,26,DE,9,1,0,1,1,100.00%,-6,-6,-6,0,79.2,-6,-6,0,0,4,0,1,5,10,2,16.70%,JackBr04
613,Danny Johnson,WAS,23,DB,14,1,0,14,12,85.70%,150,12.5,10.7,2,150.9,9.2,74,76,0,0,0,0,0,14,2,12.50%,JohnDa09
614,Adam Jones,DEN,35,DB,7,2,1,20,11,55.00%,122,11.1,6.1,1,69.2,8.2,42,80,0,0,0,0,0,9,4,30.80%,JonePa20
615,Tyquan Lewis,IND,23,LDE,8,6,0,1,1,100.00%,12,12,12,0,116.7,9,9,3,0,5,4,2,11,13,0,0.00%,LewiTy00
616,Corey Liuget,LAC,28,DT,6,3,0,0,0,,0,,,0,,,0,0,0,2,3,1.5,7,14,0,0.00%,LiugCo00
617,Terrell McClain,ATL,30,LDT,13,5,0,0,0,,8,,,0,,,5,3,0,1,0,1,2,17,2,10.50%,McClTe00
618,Dontari Poe,CAR,28,RDT,16,16,0,0,0,,0,,,0,,,0,0,0,2,1,1,4,17,2,10.50%,PoexDo00
619,Eric Rowe,NWE,26,DB,4,2,0,12,6,50.00%,106,17.7,8.8,2,120.1,13.3,79,27,3,1,0,0,1,10,0,0.00%,RoweEr00
620,KeiVarae Russell,CIN,25,DB,7,1,0,15,11,73.30%,136,12.4,9.1,1,123.2,8.5,83,53,0,0,0,0,0,12,2,14.30%,RussKe00
621,Walt Aikens,MIA,27,DB,16,1,1,4,2,50.00%,49,24.5,12.3,1,94.8,22.8,34,15,0,0,0,0,0,11,1,8.30%,AikeWa00
622,Cornell Armstrong,MIA,23,DB,15,0,0,8,6,75.00%,57,9.5,7.1,1,133.9,7,56,1,0,0,0,0,0,8,0,0.00%,ArmsCo00
623,Dorance Armstrong Jr.,DAL,21,DE,15,1,0,0,0,,0,,,0,,,0,0,0,4,2,0.5,7,13,1,7.10%,ArmsDo00
624,Chris Banjo,NOR,28,DB,16,0,2,5,2,40.00%,70,35,14,1,87.5,24.6,48,22,2,0,0,0,0,10,1,9.10%,BanjCh00
625,Daren Bates,TEN,28,LB,16,0,0,4,4,100.00%,54,13.5,13.5,0,118.7,9.3,37,17,2,0,0,0,0,10,0,0.00%,BateDa00
626,Eric Berry,KAN,30,DB,2,2,0,5,4,80.00%,78,19.5,15.6,0,118.7,15,73,5,2,1,0,0,1,11,1,8.30%,BerrEr99
627,Chris Board,BAL,23,LB,16,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0,12,0,0.00%,BoarCh00
628,Deon Bush,CHI,25,DB,15,2,0,7,3,42.90%,32,10.7,4.6,0,56.8,6.9,27,5,0,0,0,1,1,8,0,0.00%,BushDe00
629,Adam Butler,NWE,24,DT,16,0,0,2,1,50.00%,-3,-3,-1.5,0,56.2,-2.5,-4,1,2,5,2,3,10,17,0,0.00%,ButlAd00
630,Christian Covington,HOU,25,DT,12,2,0,2,1,50.00%,1,1,0.5,0,56.2,0.5,3,-2,0,3,3,3.5,10,15,0,0.00%,CoviCh00
631,Tyeler Davison,NOR,26,RDT,14,12,0,1,1,100.00%,12,12,12,0,116.7,7,7,5,0,2,1,2,5,23,0,0.00%,DaviTy01
632,Shaquem Griffin,SEA,23,LB,16,1,0,5,4,80.00%,81,20.3,16.2,1,158.3,4.8,8,73,0,0,0,0,0,11,1,8.30%,GrifSh01
633,Eli Harold,DET,24,DE,13,0,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,22,0,1,4,5,10,0,0.00%,HaroEl00
634,Charles Harris,MIA,23,DE,11,1,0,1,1,100.00%,-4,-4,-4,0,79.2,-6,-6,2,0,8,3,1,12,19,2,9.50%,HarrCh03
635,Treyvon Hester,PHI,26,DT,12,1,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,13,2,13.30%,HestTr00
636,DeAndre Houston-Carson,CHI,25,DB,13,0,0,3,2,66.70%,18,9,6,0,82.6,4.7,11,7,2,0,1,0,1,10,0,0.00%,HousDe00
637,Natrell Jamerson,2TM,23,DB,12,0,0,8,5,62.50%,121,24.2,15.1,0,106.2,16.6,86,35,0,0,0,0,0,10,3,23.10%,JameNa00
638,Leonard Johnson,ARI,28,DB,6,1,0,11,11,100.00%,133,12.1,12.1,0,117,7.6,84,49,6,1,0,0,1,10,2,16.70%,JohnLe03
639,Colin Jones,CAR,31,DB,16,1,1,6,5,83.30%,68,13.6,11.3,2,113.9,13.3,62,6,1,0,0,0,0,20,1,4.80%,JoneCo01
640,Matt Longacre,LAR,27,ROLB,13,7,0,0,0,,0,,,0,,,0,0,28,4,3,1,8,17,3,15.00%,LongMa00
641,Jacob Martin,SEA,23,DE,16,0,0,1,1,100.00%,23,23,23,0,118.7,16,16,7,0,5,5,3,13,10,1,9.10%,MartJa02
642,David Mayo,CAR,25,LB,16,3,0,7,6,85.70%,96,16,13.7,0,118.7,6.1,42,54,7,2,0,0,2,14,5,26.30%,MayoDa00
643,Pernell McPhee,WAS,30,DE,13,0,0,2,2,100.00%,6,3,3,0,79.2,-2.5,-5,11,7,4,3,0,7,11,2,15.40%,McPhPe00
644,Kevin Minter,TAM,28,LB,5,0,0,2,1,50.00%,11,11,5.5,0,66.7,5,5,6,1,0,0,1,1,10,1,9.10%,MintKe00
645,Zach Moore,ARI,28,DE,16,1,0,2,2,100.00%,27,13.5,13.5,0,118.7,1.5,3,24,1,1,1,3.5,6,14,2,12.50%,MoorZa00
646,Lafayette Pitts,BUF,26,DB,16,0,0,5,3,60.00%,31,10.3,6.2,0,77.9,11.6,2,29,0,0,0,0,0,9,1,10.00%,PittLa00
647,Jalen Reeves-Maybin,DET,23,LB,9,0,0,3,1,33.30%,0,0,0,0,42.4,11.7,0,0,1,0,0,0,0,13,3,18.80%,ReevJa00
648,Dominique Rodgers-Cromartie,OAK,32,DB,7,1,0,14,6,42.90%,42,7,3,0,50.3,9.4,17,25,1,0,0,0,0,8,4,33.30%,RodgDo99
649,Derrick Shelby,ATL,29,DE,7,3,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,10,0,0.00%,ShelDe00
650,John Simon,NWE,28,DE,11,2,0,2,2,100.00%,23,11.5,11.5,0,114.6,9,18,5,25,3,1,2,6,17,1,5.60%,SimoJo01
651,Grover Stewart,IND,25,DT,15,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,17,1,5.60%,StewGr00
652,Dymonte Thomas,DEN,25,DB,12,0,1,2,0,0.00%,0,,0,0,0,23.5,0,0,2,0,0,1,1,12,0,0.00%,ThomDy01
653,Corey Thompson,BUF,25,LB,6,1,0,4,3,75.00%,11,3.7,2.8,0,77.1,6.8,7,4,3,0,0,0,0,14,2,12.50%,ThomCo02
654,Sylvester Williams,2TM,30,DT,14,4,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,14,2,12.50%,WillSy00
655,Jonathan Woodard,MIA,25,DE,6,0,0,0,0,,0,,,0,,,0,0,0,2,1,1,4,10,1,9.10%,WoodJo00
656,Jamal Agnew,DET,23,DB,6,0,0,12,9,75.00%,133,14.8,11.1,0,110.8,10.2,82,51,1,1,0,0,1,7,2,22.20%,AgneJa00
657,Ryan Anderson,WAS,24,LB,13,0,0,3,1,33.30%,17,17,5.7,0,53.5,2.3,3,14,3,3,2,2,7,18,1,5.30%,AndeRy00
658,Ezekiel Ansah,DET,29,DE,7,2,0,0,0,,0,,,0,,,0,0,0,2,3,4,9,11,1,8.30%,AnsaEz00
659,Jeremiah Attaochu,NYJ,25,LB,11,0,0,2,1,50.00%,7,7,3.5,1,97.9,7,7,0,4,2,3,2,7,9,1,10.00%,AttaJe00
660,Johnson Bademosi,HOU,28,DB,16,0,0,1,1,100.00%,8,8,8,0,100,6,6,2,0,0,0,0,0,10,0,0.00%,BadeJo00
661,Kentrell Brothers,MIN,25,LB,12,0,0,1,0,0.00%,0,,0,0,39.6,8,0,0,1,0,0,1,1,10,0,0.00%,BrotKe00
662,Jermaine Carter Jr.,CAR,23,LB,16,1,0,7,6,85.70%,91,15.2,13,1,158.3,8.1,37,54,2,0,1,0,1,13,2,13.30%,CartJe00
663,Blake Countess,LAR,25,DB,16,1,1,5,3,60.00%,44,14.7,8.8,0,49.2,8,29,15,1,0,0,0,0,9,2,18.20%,CounBl00
664,Rudy Ford,ARI,24,DB,13,1,0,1,1,100.00%,13,13,13,0,118.7,4,4,9,0,0,0,0,0,9,2,18.20%,FordRu00
665,William Gholston,TAM,27,DE,16,2,0,0,0,,0,,,0,,,0,0,1,1,4,1,6,10,0,0.00%,GholWi00
666,Najee Goode,IND,29,LB,16,0,1,4,4,100.00%,31,7.8,7.8,1,99,3,12,19,2,1,0,0,1,16,3,15.80%,GoodNa00
667,Rasheem Green,SEA,21,DE,10,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,9,0,0.00%,GreeRa01
668,Nicholas Grigsby,2TM,26,LB,12,0,0,2,1,50.00%,10,10,5,0,64.6,1,-1,11,2,0,1,0,1,10,1,9.10%,GrigNi01
669,Trey Hendrickson,NOR,24,LB,5,0,0,0,0,,0,,,0,,,0,0,0,5,4,0,9,8,0,0.00%,HendTr00
670,Mike Hull,MIA,27,LB,8,1,0,2,2,100.00%,14,7,7,0,95.8,1.5,3,11,5,2,0,0,2,9,1,10.00%,HullMi01
671,Isaiah Irving,CHI,24,LB,13,0,0,0,0,,0,,,0,,,0,0,3,3,2,1,6,8,0,0.00%,IrviIs00
672,Justin Jones,LAC,22,DT,15,0,0,0,0,,0,,,0,,,0,0,0,1,0,0.5,2,17,1,5.60%,JoneJu03
