Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
443,Tanner Vallejo,ARI,26,LB,16,0,,,0,,,,,,,0,1,26,18,8,0,2,,VallTa00
444,Tyson Alualu,PIT,33,NT,15,10,0,0,0,0,5,1,0,0,0,0,2,38,17,21,4,5,,AluaTy99
445,Corey Ballentine,2TM,24,DB,15,2,,,0,,,,,,,0,0,20,17,3,0,0,,BallCo00
446,Tyus Bowser,BAL,25,LB,16,2,3,53,0,25,5,,,,,0,2,34,17,17,4,14,,BowsTy00
447,Markus Golden,2TM,29,DE/ROLB,16,9,1,1,0,1,3,1,0,1,30,0,4.5,33,17,16,6,20,,GoldMa00
448,Dontae Johnson,SFO,29,DB,14,3,0,0,0,0,3,,,,,0,1,23,17,6,1,2,,JohnDo02
449,Damontae Kazee,ATL,27,DB,4,4,,,0,,,1,,,,,0,20,17,3,0,0,,KazeDa00
450,Shaq Lawson,MIA,26,LOLB,14,7,0,0,0,0,1,1,0,1,36,1,4,32,17,15,4,18,,LawsSh00
451,Frankie Luvu,NYJ,24,LB,13,3,0,0,0,0,1,1,0,0,0,0,2,25,17,8,3,3,1,LuvuFr00
452,Kamal Martin,GNB,22,RILB,10,6,,,0,,,,,,,0,1,24,17,7,3,1,,MartKa01
453,Raekwon McMillan,LVR,25,LB,16,4,0,0,0,0,1,1,,,,,0,27,17,10,1,0,,McMiRa02
454,Carl Nassib,LVR,27,LDE,14,5,1,23,0,23,5,,,,,0,2.5,28,17,11,5,9,,NassCa00
455,Isaac Rochell,LAC,25,RDE,16,6,0,0,0,0,1,,,,,0,2.5,29,17,12,1,3,1,RochIs00
456,Shy Tuttle,NOR,25,DT,13,3,0,0,0,0,2,,,,,,0,28,17,11,2,1,,TuttSh00
457,Brent Urban,CHI,29,DT,16,8,0,0,0,0,1,,,,,0,2.5,36,17,19,2,4,,UrbaBr00
458,Carlos Watkins,HOU,27,LOLB,16,11,0,0,0,0,3,0,0,1,0,0,2,27,17,10,4,2,,WatkCa00
459,K'Waun Williams,SFO,29,DB,8,4,0,0,0,0,4,1,0,0,0,0,2,22,17,5,5,2,,WillKW00
460,Ahkello Witherspoon,SFO,25,DB,11,4,1,0,0,0,4,,,,,0,0,20,17,3,1,0,,WithAh00
461,Daryl Worley,3TM,25,DB,10,5,0,0,0,0,3,,,,,,0,22,17,5,0,0,,WorlDa00
462,Terrence Brooks,NWE,28,DB,14,2,,,0,,,,,,,,0,23,16,7,0,1,,BrooTe00
463,Devin Bush Jr.,PIT,22,LILB,5,5,0,0,0,0,3,,,,,0,1,26,16,10,0,2,,BushDe01
464,Tevaughn Campbell,LAC,27,DB,14,4,1,6,1,6,3,1,0,0,0,0,0,22,16,6,0,1,,CampTe00
465,L.J. Collier,SEA,25,DE,16,16,0,0,0,0,2,,,,,0,3,22,16,6,4,7,,CollLJ00
466,Michael Danna,KAN,23,DE,13,1,,,0,,,,,,,0,2.5,25,16,9,4,6,,DannMi00
467,Todd Davis,MIN,28,LB,11,6,0,0,0,0,2,,,,,0,1,35,16,19,2,1,,DaviTo01
468,Javon Hargrave,PHI,27,LDT,15,11,0,0,0,0,1,0,0,1,0,0,4.5,38,16,22,5,8,,HargJa00
469,Jalyn Holmes,MIN,24,LDE,14,9,0,0,0,0,2,,,,,,0,36,16,20,2,4,,HolmJa01
470,Dean Marlowe,BUF,28,DB,15,4,2,39,0,23,3,0,0,1,0,0,1.5,22,16,6,2,2,,MarlDe00
471,Bilal Nichols,CHI,24,NT,16,16,1,7,0,7,3,,,,,0,5,40,16,24,7,13,,NichBi00
472,Ifeadi Odenigbo,MIN,26,LDE/RDE,15,15,,,0,,,,,,,0,3.5,35,16,19,3,15,1,OdenIf00
473,Jamal Perry,MIA,26,DB,13,1,0,0,0,0,1,,,,,,0,26,16,10,0,0,,WiltJo01
474,Richard Sherman,SFO,32,LCB,5,5,1,18,0,18,1,,,,,0,0,18,16,2,1,0,,SherRi00
475,Daniel Thomas,JAX,22,S,10,2,1,53,0,53,2,,,,,0,0,18,16,2,0,0,,ThomDa07
476,Jalen Thompson,ARI,22,FS,5,4,0,0,0,0,1,,,,,,0,19,16,3,0,0,,ThomJa04
477,Desmond Trufant,DET,30,LCB,6,6,1,0,0,0,4,,,,,0,1,20,16,4,1,1,,TrufDe00
478,D.J. Wonnum,MIN,23,DE,14,2,0,0,0,0,1,1,0,0,0,0,3,24,16,8,5,9,,WonnDJ00
479,Angelo Blackson,ARI,28,NT,16,9,,,0,,,,,,,0,2.5,24,15,9,4,8,,BlacAn00
480,Tyeler Davison,ATL,28,RDT,16,15,,,0,,,,,,,0,0.5,36,15,21,2,2,,DaviTy01
481,Sam Franklin,CAR,24,LB,14,4,0,0,0,0,1,,,,,0,1,23,15,8,1,1,,FranSa00
482,Randy Gregory,DAL,28,DE,10,0,0,0,0,0,1,3,0,0,0,0,3.5,21,15,6,4,12,,GregRa00
483,Javelin Guidry,NYJ,22,CB,11,2,,,0,,,4,,,,,0,22,15,7,0,1,,GuidJa01
484,D.J. Hayden,JAX,30,DB,5,1,0,0,0,0,1,,,,,,0,18,15,3,1,1,,HaydDJ00
485,Marquis Haynes,CAR,27,LB,15,0,0,0,0,0,1,1,0,2,1,0,4,18,15,3,4,5,,HaynMa01
486,B.J. Hill,NYG,25,DT,16,0,0,0,0,0,1,,,,,0,1,32,15,17,2,3,,HillB.00
487,Malik Jackson,PHI,30,LDT,15,6,0,0,0,0,2,0,0,1,0,0,2.5,28,15,13,6,13,,JackMa02
488,Jordan Jenkins,NYJ,26,ROLB/LOL,12,12,0,0,0,0,1,1,0,0,0,0,2,32,15,17,3,6,,JenkJo01
489,Devon Kennard,ARI,29,DE,13,4,,,0,,,,,,,0,3,19,15,4,5,9,,KennDe00
490,Javon Kinlaw,SFO,23,LDT,14,12,1,27,1,27,4,,,,,0,1.5,33,15,18,3,4,,KinlJa00
491,Steve McLendon,2TM,34,DT/NT,15,6,,,0,,,,,,,,0,31,15,16,2,0,,McLeSt00
492,Trent Murphy,BUF,30,LDE,10,9,,,0,,,,,,,0,2,19,15,4,3,6,,MurpTr00
493,Jacob Phillips,CLE,21,LB,9,3,0,0,0,0,1,,,,,,0,25,15,10,1,1,,PhilJa01
494,Jeremy Reaves,WAS,24,DB,9,3,1,0,0,0,2,,,,,0,1,25,15,10,1,1,,ReavJe00
495,Brandon Rusnak,JAX,25,DB,16,1,,,0,,,,,,,0,0,24,15,9,0,0,,WatsBr01
496,Danny Shelton,DET,27,LDT,12,12,0,0,0,0,1,,,,,0,1,37,15,22,2,4,,ShelDa01
497,James Vaughters,CHI,27,LB,14,0,,,0,,,,,,,0,1.5,22,15,7,2,2,,VaugJa01
498,K'Von Wallace,PHI,23,S,15,3,,,0,,,0,0,1,0,0,0,21,15,6,0,0,,WallKV00
499,Armani Watts,KAN,24,DB,16,1,0,0,0,0,1,,,,,0,0,17,15,2,0,0,,WattAr00
500,Oren Burks,GNB,25,LB,16,0,,,0,,,2,,,,,0,21,14,7,1,0,,BurkOr00
501,Jadeveon Clowney,TEN,27,LOLB,8,8,0,0,0,0,4,1,,,,,0,19,14,5,4,6,,ClowJa00
502,John Cominsky,ATL,25,DE,13,1,,,0,,,0,0,1,3,0,1,28,14,14,3,3,,ComiJo00
503,Christian Covington,CIN,27,RDT,16,14,,,0,,,,,,,,0,39,14,25,0,1,,CoviCh00
504,Byron Cowart,NWE,24,RDT,14,14,0,0,0,0,1,,,,,0,1,27,14,13,3,3,,CowaBy00
505,Zaire Franklin,IND,24,LB,16,2,,,0,,,,,,,,0,19,14,5,0,0,,FranZa00
506,Kristian Fulton,TEN,22,CB,6,2,1,44,0,44,1,,,,,0,1,16,14,2,1,1,,FultKr00
507,Dennis Gardeck,ARI,26,LB,14,0,,,0,,,0,0,1,0,0,7,16,14,2,7,10,,GardDe01
508,Kevin Givens,SFO,23,DT,13,1,0,0,0,0,1,0,0,1,0,0,1,19,14,5,5,3,,GiveKe01
509,Bryce Hager,NYJ,28,LB,10,2,0,0,0,0,1,,,,,0,0.5,23,14,9,1,1,,HageBr00
510,DaVon Hamilton,JAX,23,LDT,11,6,0,0,0,0,1,0,0,1,0,0,1,30,14,16,2,5,,HamiDa02
511,Shaun Dion Hamilton,WAS,25,LB,14,3,,,0,,,,,,,,0,21,14,7,2,1,,DionSh00
512,Harrison Hand,MIN,22,CB,14,1,1,4,0,4,3,,,,,0,0,17,14,3,0,0,,HandHa00
513,Maurice Hurst Jr.,LVR,25,DT,11,3,0,0,0,0,1,,,,,0,0.5,27,14,13,1,6,,HursMa00
514,Chris Jackson,TEN,22,S,11,3,0,0,0,0,1,,,,,,0,24,14,10,1,0,,JackCh01
515,Quinton Jefferson,BUF,27,DT,16,4,0,0,0,0,1,1,0,1,0,0,3,23,14,9,3,6,,JeffQu00
516,D.J. Jones,SFO,25,RDT,14,14,0,0,0,0,1,,,,,0,3,20,14,6,7,3,,JoneD.01
517,Dean Lowry,GNB,26,LDE,16,16,0,0,0,0,2,,,,,0,3,36,14,22,2,4,,LowrDe00
518,Cassius Marsh,3TM,28,DE,8,1,,,0,,,1,,,,,0,16,14,2,0,1,,MarsCa00
519,Xavier McKinney,NYG,21,S,6,4,1,0,0,0,1,,,,,0,0,25,14,11,1,0,,McKiXa00
520,George Odum+,IND,27,DB,16,0,,,0,,,1,,,,,0,21,14,7,0,0,,OdumGe00
521,Robert Quinn,CHI,30,ROLB,15,13,,,0,,,3,0,1,0,0,2,20,14,6,0,6,,QuinRo00
522,Tershawn Wharton,KAN,22,DE,16,1,,,0,,,1,1,1,-3,0,2,27,14,13,4,4,,WharTe00
523,Jahleel Addae,LAC,30,DB,11,0,1,3,0,3,2,,,,,0,0.5,21,13,8,0,1,,AddaJa00
524,Justin Bethel,NWE,30,DB,16,0,,,0,,,,,,,,0,14,13,1,0,0,,BethJu00
525,Shilique Calhoun,NWE,28,DE,10,0,,,0,,,2,0,0,0,0,2,18,13,5,1,3,,CalhSh00
526,Carter Coughlin,NYG,23,LB,14,2,,,0,,,,,,,0,1,17,13,4,2,2,,CougCa00
527,Tyrel Dodson,BUF,22,LB,10,2,0,0,0,0,2,,,,,0,1,22,13,9,2,0,,DodsTy01
528,Troy Dye,MIN,24,LLB,11,5,0,0,0,0,2,,,,,,0,28,13,15,0,1,,DyexTr00
529,Brandon Facyson,LAC,26,DB,13,0,,,0,,,1,,,,,0,16,13,3,0,0,,FacyBr00
530,Matthias Farley,NYJ,28,DB,16,2,0,0,0,0,3,,,,,,0,24,13,11,0,1,,FarlMa00
531,Rudy Ford,PHI,26,DB,8,1,,,0,,,,,,,,0,15,13,2,1,0,,FordRu00
532,Porter Gustin,CLE,23,DE,14,3,,,0,,,,,,,,0,30,13,17,2,2,,GustPo01
533,Davontae Harris,2TM,25,DB,11,2,0,0,0,0,1,1,,,,,0,14,13,1,0,0,,HarrDa05
534,Dane Jackson,BUF,24,CB,5,2,1,6,0,6,5,0,0,1,0,0,0,15,13,2,1,0,,JackDa02
535,Justin Layne,PIT,22,DB,16,0,,,0,,,,,,,,0,22,13,9,0,0,,LaynJu00
536,Jacob Martin,HOU,25,DE,14,1,0,0,0,0,1,1,0,1,0,0,3,20,13,7,3,3,,MartJa02
537,Mike Pennel,KAN,29,DT,14,1,,,0,,,,,,,,0,29,13,16,0,1,,PennMi00
538,Sheldon Rankins,NOR,26,DT,12,1,0,0,0,0,1,,,,,0,1.5,20,13,7,3,9,,RankSh00
539,Alton Robinson,SEA,22,DE,14,1,,,0,,,1,0,0,0,0,4,22,13,9,5,4,,RobiAl03
540,Rashard Robinson,DAL,25,DB,4,3,,,0,,,,,,,,0,20,13,7,0,0,,RobiRa00
541,Bravvion Roy,CAR,24,LDT,15,9,,,0,,,,,,,0,1,29,13,16,2,5,,RoyxBr00
542,D.J. Swearinger,NOR,29,DB,11,0,0,0,0,0,1,,,,,,0,14,13,1,0,0,,SweaDJ00
543,Kindle Vildor,CHI,23,CB,16,1,0,0,0,0,1,,,,,,0,17,13,4,0,0,,VildKi00
544,Justin Zimmer,BUF,28,DT,12,0,,,0,,,1,0,0,0,0,1,21,13,8,3,7,,ZimmJu00
545,Dakota Allen,JAX,25,LB,13,2,,,0,,,,,,,,0,18,12,6,3,1,,AlleDa01
546,Austin Bryant,DET,24,DE,6,1,,,0,,,,,,,,0,17,12,5,1,1,,BryaAu00
547,K'Lavon Chaisson,JAX,21,LB,16,3,0,0,0,0,1,,,,,0,1,19,12,7,3,9,,ChaiKL00
548,Doug Costin,JAX,23,RDT,12,9,0,0,0,0,2,0,0,1,0,0,0,32,12,20,3,1,,CostDo00
549,Vinny Curry,PHI,32,DE,11,3,,,0,,,0,0,1,0,0,3,16,12,4,3,10,,CurrVi00
550,Marcus Davenport,NOR,24,DE,11,1,0,0,0,0,2,,,,,0,1.5,21,12,9,3,8,,DaveMa00
551,Brandon Dunn,HOU,28,NT,13,13,,,0,,,0,0,1,0,0,0,26,12,14,0,3,,DunnBr00
552,Trey Flowers,DET,27,LDE,7,5,0,0,0,0,1,2,0,1,4,0,2,22,12,10,3,3,,FlowTr00
553,Dante Fowler,ATL,26,RDE,14,13,0,0,0,0,1,1,0,0,0,0,3,23,12,11,4,8,,FowlDa00
554,Da'Shawn Hand,DET,25,DE,10,1,,,0,,,1,,,,,0,19,12,7,1,0,,HandDa00
555,DeAndre Houston-Carson,CHI,27,DB,16,0,1,0,0,0,3,0,0,1,0,0,0,15,12,3,0,0,,HousDe00
556,Bryce Huff,NYJ,22,LB,14,0,0,0,0,0,1,,,,,0,2,16,12,4,4,4,,HuffBr00
557,Michael Jacquet,PHI,23,DB,7,2,0,0,0,0,3,1,0,0,0,0,1,18,12,6,0,1,,JacqMi00
558,Joshua Kalu,TEN,25,DB,15,0,,,0,,,1,0,0,0,0,0,16,12,4,0,0,,KaluJo00
559,Kingsley Keke,GNB,24,RDE,15,9,0,0,0,0,2,1,0,0,0,0,4,21,12,9,3,8,,KekeKi00
560,Hercules Mata'afa,MIN,25,DE,13,1,,,0,,,,,,,0,2.5,24,12,12,3,6,,MataHe00
561,Tyler Matakevich,BUF,28,LB,16,0,0,0,0,0,2,,,,,,0,23,12,11,0,0,,MataTy00
562,Whitney Mercilus,HOU,30,LOLB,13,12,0,0,0,0,1,0,1,1,0,0,4,21,12,9,5,7,,MercWh00
563,Tim Settle,WAS,23,DT,16,1,,,0,,,,,,,0,5,19,12,7,5,7,,SettTi00
564,Armon Watts,MIN,24,DT,16,0,,,0,,,,,,,0,0.5,31,12,19,0,2,,WattAr01
565,Joejuan Williams,NWE,23,DB,15,0,0,0,0,0,2,,,,,,0,18,12,6,0,0,,WillJo13
566,Nick Williams,DET,30,DT/DE,14,13,0,0,0,0,2,,,,,0,1,23,12,11,2,3,,WillNi01
567,Shawn Williams,CIN,29,DB,13,0,0,0,0,0,1,,,,,0,0,16,12,4,0,0,,WillSh02
568,Olasunkanmi Adeniyi,PIT,23,LB,15,1,,,0,,,1,,,,,0,16,11,5,1,0,,AdenOl00
569,Nick Bellore*,SEA,31,LB,16,0,,,0,,,0,0,1,0,0,0,14,11,3,0,0,,BellNi01
570,Lorenzo Carter,NYG,25,LOLB,5,5,0,0,0,0,1,,,,,0,1,15,11,4,2,4,,CartLo01
571,Sean Davis,PIT,27,DB,16,1,0,0,0,0,1,0,0,1,0,0,0,12,11,1,0,0,,DaviSe00
572,Mario Edwards,CHI,26,DE,15,0,0,0,0,0,1,,,,,0,4,17,11,6,6,7,,EdwaMa01
573,A.J. Epenesa,BUF,22,DE,14,1,0,0,0,0,1,,,,,0,1,14,11,3,3,4,,EpenAJ00
574,Neville Gallimore,DAL,23,NT,14,9,0,0,0,0,1,,,,,0,0.5,28,11,17,4,4,,GallNe00
575,Carl Granderson,NOR,24,DE,15,0,0,0,0,0,1,2,0,0,0,0,5,14,11,3,3,9,,GranCa01
576,Darius Harris,KAN,24,LB,4,2,0,0,0,0,1,0,0,1,15,0,0,14,11,3,0,0,,HarrDa07
577,Noah Igbinoghene,MIA,21,CB,16,2,0,0,0,0,2,0,0,2,5,0,0,13,11,2,0,0,,IgbiNo00
578,Darryl Johnson,BUF,23,DE,15,0,,,0,,,,,,,0,1,14,11,3,3,3,,JohnDa10
579,Dion Jordan,SFO,30,DE,13,1,0,0,0,0,1,1,0,1,0,0,3,17,11,6,3,5,,JordDi00
580,Zach Kerr,CAR,30,DT,13,4,0,0,0,0,2,1,0,0,0,0,2,32,11,21,2,9,,KerrZa00
581,Sean Lee,DAL,34,LB,9,2,,,0,,,,,,,,0,20,11,9,0,1,,LeexSe99
582,Ryan Lewis,NYG,26,DB,5,3,0,0,0,0,1,,,,,,0,13,11,2,0,0,,LewiRy01
583,Justin Madubuike,BAL,23,DT,10,3,,,0,,,,,,,0,1,19,11,8,2,2,,MaduJu00
584,Sherrick McManis,CHI,33,DB,11,0,1,0,0,0,1,1,0,1,0,0,0,12,11,1,0,0,,McMaSh99
585,Anthony Nelson,TAM,23,DE,16,1,0,0,0,0,1,,,,,0,1,18,11,7,2,7,,NelsAn01
586,Charles Omenihu,HOU,23,DE,15,5,0,0,0,0,2,,,,,0,4,17,11,6,5,16,,OmenCh00
587,Harrison Phillips,BUF,24,DT,12,3,,,0,,,0,0,1,0,0,0,18,11,7,0,4,,PhilHa00
588,John Reid,HOU,24,CB,13,1,0,0,0,0,1,,,,,,0,13,11,2,0,0,,ReidJo00
589,Patrick Robinson,NOR,33,DB,12,4,2,0,0,0,4,,,,,0,0,14,11,3,1,0,,RobiPa99
590,Nick Scott,LAR,25,DB,15,0,,,0,,,,,,,,0,16,11,5,0,0,,ScotNi01
591,Vernon Scott,GNB,23,S,15,0,,,0,,,,,,,0,1,13,11,2,2,1,,ScotVe00
592,Tye Smith,TEN,27,DB,12,3,0,5,0,5,1,,,,,0,0,15,11,4,1,0,,SmitTy01
593,Tedric Thompson,KAN,25,DB,8,0,,,0,,,0,2,1,0,0,0,13,11,2,0,0,,ThomTe00
594,Xavier Williams,2TM,28,DT,12,3,,,0,,,0,0,1,0,0,1,24,11,13,0,1,,WillXa00
595,Ross Blacklock,HOU,22,DT,15,1,,,0,,,,,,,,0,14,10,4,1,2,,BlacRo00
596,Taven Bryan,JAX,24,LDT,16,8,,,0,,,,,,,0,0.5,18,10,8,3,6,,BryaTa00
597,Joe Giles-Harris,JAX,23,LB,9,3,,,0,,,,,,,0,1,20,10,10,2,5,,GileJo01
598,Davon Godchaux,MIA,26,NT,5,5,,,0,,,,,,,,0,16,10,6,1,2,,GodcDa00
599,Jonathan Greenard,HOU,23,LB,13,1,0,0,0,0,1,,,,,0,1,19,10,9,2,3,,GreeJo04
600,Anfernee Jennings,NWE,23,LB,14,4,,,0,,,,,,,,0,20,10,10,0,1,,JennAn00
601,Arden Key,LVR,24,DE,14,0,0,0,0,0,2,,,,,,0,15,10,5,2,11,,KeyxAr00
602,Miles Killebrew,DET,27,DB,15,0,,,0,,,,,,,,0,12,10,2,0,0,,KillMi00
603,Kevin Minter,TAM,30,LB,16,1,0,0,0,0,1,,,,,,0,15,10,5,0,0,,MintKe00
604,Efe Obada,CAR,28,DE,16,1,,,0,,,1,0,2,54,0,5.5,18,10,8,4,15,,ObadEf00
605,Corey Peters,ARI,32,NT,9,9,0,0,0,0,1,,,,,0,2,15,10,5,3,4,,PeteCo00
606,Jordan Phillips,ARI,28,RDT,9,9,0,0,0,0,1,2,0,1,0,0,2,11,10,1,1,3,,PhilJo01
607,Mike Purcell,DEN,29,NT,6,6,,,0,,,,,,,0,1,15,10,5,2,1,,PurcMi00
608,Josiah Scott,JAX,21,CB,6,0,,,0,,,,,,,,0,11,10,1,1,0,,ScotJo00
609,Jabaal Sheard,2TM,31,DE,10,3,0,0,0,0,1,1,0,0,0,0,1.5,19,10,9,2,6,,SheaJa00
610,Kevin Strong,DET,24,DT,6,1,,,0,,,,,,,0,1,15,10,5,1,2,,StroKe00
611,Adarius Taylor,CAR,30,LB,13,2,,,0,,,,,,,,0,19,10,9,1,0,,GlanAd00
612,Tramon Williams,BAL,37,DB,6,0,0,0,0,0,1,,,,,,0,14,10,4,0,2,,WillTr99
613,Tashawn Bower,NWE,25,DE,7,3,0,0,0,0,1,,,,,,0,11,9,2,1,0,,BoweTa00
614,Shaun Bradley,PHI,23,LB,15,0,,,0,,,,,,,,0,15,9,6,1,0,,BradSh00
615,Malcom Brown,NOR,26,RDT,13,13,,,0,,,,,,,0,1,27,9,18,3,2,,BrowMa01
616,Myles Bryant,NWE,22,CB,9,0,1,0,0,0,1,,,,,0,0,12,9,3,0,0,,BryaMy01
617,Vernon Butler,BUF,26,LDT,14,9,0,0,0,0,1,1,,,,,0,18,9,9,5,2,,ButlVe00
618,Ross Cockrell,TAM,29,DB,12,2,0,0,0,0,1,,,,,,0,11,9,2,1,1,,CockRo00
619,Adrian Colbert,NYG,27,DB,6,2,,,0,,,,,,,,0,13,9,4,1,0,,ColbAd00
620,Trevon Coley,ARI,26,DT,6,2,,,0,,,,,,,0,1,14,9,5,3,2,,ColeTr01
621,William Compton,TEN,31,LB,12,1,,,0,,,0,0,1,0,0,0,18,9,9,0,0,,CompWi00
622,Jordan Dangerfield,PIT,30,DB,15,0,,,0,,,,,,,,0,10,9,1,0,0,,DangJo00
623,Mike Ford,DET,25,DB,9,1,0,0,0,0,1,,,,,,0,12,9,3,0,0,,FordMi01
624,Greg Gaines,LAR,24,DT,16,0,,,0,,,0,0,1,0,0,1.5,18,9,9,1,3,,GainGr00
625,Yetur Gross-Matos,CAR,22,RDE,12,7,,,0,,,1,0,0,0,0,2.5,24,9,15,2,6,,GrosYe00
626,Antonio Hamilton,KAN,27,DB,16,0,0,0,0,0,1,,,,,,0,12,9,3,0,1,,HamiAn01
627,Myles Hartsfield,CAR,23,DB,16,0,0,0,0,0,1,0,0,2,0,0,0,14,9,5,1,0,,HartMy00
628,Mike Hughes,MIN,23,DB,4,2,0,0,0,0,1,,,,,,0,13,9,4,0,0,,HughMi00
629,Joel Iyiegbuniwe,CHI,25,LB,16,0,0,0,0,0,1,,,,,,0,12,9,3,0,0,,IyieJo00
630,Adoree' Jackson,TEN,25,DB,3,2,,,0,,,,,,,,0,12,9,3,0,0,,JackAd00
631,Khalid Kareem,CIN,22,DE,16,0,,,0,,,,,,,0,1,19,9,10,1,2,,KareKh00
632,Ryan Kerrigan,WAS,32,DE,16,1,0,0,0,0,1,0,0,1,6,0,5.5,17,9,8,5,6,,KerrRy00
633,Siran Neal,BUF,26,DB,16,0,0,0,0,0,1,,,,,0,0,13,9,4,0,1,,NealSi00
634,Hardy Nickerson,MIN,26,LB,14,1,1,5,0,5,1,2,0,0,0,0,0,14,9,5,0,0,,NickHa02
635,Keisean Nixon,LVR,23,DB,15,1,,,0,,,0,2,0,0,0,0,14,9,5,0,1,,NixoKe00
636,Alex Okafor,KAN,29,DE,11,0,,,0,,,1,0,0,0,0,3,16,9,7,1,10,,OkafAl00
637,Jalen Reeves-Maybin,DET,25,LB,16,0,,,0,,,,,,,,0,10,9,1,0,0,,ReevJa00
638,Hassan Ridgeway,PHI,26,DT,7,0,,,0,,,,,,,0,1,11,9,2,2,1,,RidgHa00
639,Duke Shelley,CHI,24,DB,11,2,0,0,0,0,1,,,,,,0,16,9,7,0,0,,ShelDu00
640,Damion Square,LAC,31,DE,16,1,,,0,,,,,,,0,1,20,9,11,1,2,,SquaDa00
641,Vincent Taylor,CLE,26,DT,15,1,,,0,,,0,0,1,0,0,0,12,9,3,2,1,,TaylVi00
642,DeMarcus Walker,DEN,26,DE,13,4,,,0,,,1,0,0,0,0,4.5,18,9,9,3,5,,WalkDe03
643,Nsimba Webster,LAR,24,WR,16,0,,,0,,,0,3,2,0,0,0,12,9,3,0,0,,WebsNs00
644,Brandon Wilson,CIN,26,RB,15,0,,,0,,,1,0,0,0,0,0,13,9,4,0,0,,WilsBr01
645,Josh Woods,CHI,24,LB,15,0,,,0,,,0,0,1,0,0,0,14,9,5,0,0,,WoodJo02
646,Allen Bailey,ATL,31,DE,16,4,,,0,,,,,,,0,1.5,15,8,7,2,5,,BailAl00
647,Cam Brown,NYG,22,LB,15,0,,,0,,,1,,,,,0,12,8,4,0,3,,BrowCa01
648,Maliek Collins,LVR,25,RDT,12,11,,,0,,,,,,,,0,15,8,7,0,1,,CollMa00
649,John Franklin-Myers,NYJ,24,DT,15,2,0,0,0,0,2,0,0,2,0,0,3,19,8,11,5,13,,FranJo02
650,J.T. Gray,NOR,24,DB,16,0,0,0,0,0,1,0,0,2,0,0,0,8,8,0,0,0,,GrayJ.00
651,Charles Harris,ATL,25,DE,13,1,0,0,0,0,2,,,,,0,3,18,8,10,3,5,,HarrCh03
652,Jaylinn Hawkins,ATL,23,S,12,2,,,0,,,,,,,0,0.5,13,8,5,0,1,,HawkJa00
653,Lano Hill,SEA,25,DB,2,0,,,0,,,,,,,,0,10,8,2,1,0,,HillDe02
654,Khaleke Hudson,WAS,23,S,16,2,,,0,,,,,,,,0,14,8,6,2,1,,HudsKh00
655,Austin Johnson,NYG,26,NT,16,0,0,0,0,0,1,1,0,0,0,0,1,18,8,10,2,1,,JohnAu01
656,Tyler Lancaster,GNB,26,DT,15,3,0,0,0,0,1,,,,,,0,23,8,15,0,0,,LancTy00
657,Blake Lynch,MIN,23,LB,4,1,0,0,0,0,1,,,,,,0,12,8,4,0,0,,LyncBl00
658,Josh Metellus,MIN,22,S,15,0,,,0,,,0,0,2,0,0,0,9,8,1,0,0,,MeteJo00
659,Dare Ogunbowale,JAX,26,RB,14,2,,,0,,,,,,,0,0,10,8,2,0,0,,OgunDa00
660,Ogbonnia Okoronkwo,LAR,25,LB,10,0,0,0,0,0,1,,,,,0,1,12,8,4,1,3,,OkorOg00
661,D.J. Reader,CIN,26,LDT,5,5,0,0,0,0,2,,,,,,0,19,8,11,1,1,,ReadD.00
662,Edmond Robinson,ATL,28,LB,13,0,,,0,,,,,,,,0,15,8,7,0,1,,RobiEd00
663,Nathan Shepherd,NYJ,27,DT,14,3,,,0,,,,,,,0,2.5,17,8,9,3,8,,ShepNa00
664,Andre Smith,BUF,23,LB,12,0,,,0,,,1,,,,,0,9,8,1,1,0,,SmitAn04
665,James Smith-Williams,WAS,23,DE,14,0,,,0,,,,,,,0,0.5,10,8,2,3,2,,SmitJa08
666,Michael Thomas,HOU,30,DB,9,0,,,0,,,,,,,,0,16,8,8,0,0,,ThomMi02
667,Jaylen Watkins,LAC,29,DB,3,1,,,0,,,,,,,,0,8,8,0,0,0,,WatkJa01
668,Josh Allen,JAX,23,LDE,8,7,0,0,0,0,1,,,,,0,2.5,13,7,6,2,11,,AlleJo03
669,Luq Barcoo,JAX,22,CB,3,1,0,0,0,0,1,,,,,,0,10,7,3,1,0,,BarcLu00
670,Zack Baun,NOR,24,LB,15,3,,,0,,,,,,,,0,12,7,5,1,0,,BaunZa00
671,Tony Brown,CIN,25,DB,13,1,0,0,0,0,1,,,,,,0,13,7,6,2,0,,BrowTo01
672,Isaiah Buggs,PIT,24,DT,10,1,,,0,,,,,,,,0,11,7,4,0,1,,BuggIs00
673,Terrell Burgess,LAR,22,S,7,0,0,0,0,0,1,,,,,,0,8,7,1,0,0,,BurgTe00
674,Ben Burr-Kirven,SEA,23,LB,16,0,,,0,,,,,,,,0,8,7,1,1,0,,BurrBe00
675,Stephen Carlson,CLE,24,TE,16,2,,,0,,,,,,,0,0,9,7,2,0,0,,CarlSt00
676,Jurrell Casey,DEN,31,DT,3,3,0,0,0,0,3,,,,,,0,14,7,7,1,2,,CaseJu00
677,Anthony Chickillo,DEN,28,DE,11,0,0,0,0,0,1,,,,,0,1,11,7,4,1,1,,ChicAn00
